"","IGFNS1_aligned.bam"
"ENSRNOG00000014409",1
"ENSRNOG00000004456",5
"ENSRNOG00000004130",492
"ENSRNOG00000002878",1
"ENSRNOG00000061527",0
"ENSRNOG00000003374",0
"ENSRNOG00000023484",437
"ENSRNOG00000029004",0
"ENSRNOG00000068270",0
"ENSRNOG00000002125",4241
"ENSRNOG00000049244",181
"ENSRNOG00000042419",143
"ENSRNOG00000005016",588
"ENSRNOG00000002204",5
"ENSRNOG00000003844",3452
"ENSRNOG00000006356",2
"ENSRNOG00000002054",235
"ENSRNOG00000003600",404
"ENSRNOG00000003289",745
"ENSRNOG00000008786",1322
"ENSRNOG00000047876",2
"ENSRNOG00000003712",711
"ENSRNOG00000023446",43
"ENSRNOG00000002218",42
"ENSRNOG00000003901",313
"ENSRNOG00000003787",267
"ENSRNOG00000055849",2
"ENSRNOG00000002208",67
"ENSRNOG00000060825",512
"ENSRNOG00000005434",4590
"ENSRNOG00000023389",0
"ENSRNOG00000038572",170
"ENSRNOG00000002361",0
"ENSRNOG00000066757",7523
"ENSRNOG00000069412",266
"ENSRNOG00000053875",25
"ENSRNOG00000003704",11
"ENSRNOG00000064595",0
"ENSRNOG00000032471",352
"ENSRNOG00000064100",15
"ENSRNOG00000002045",188
"ENSRNOG00000014785",2335
"ENSRNOG00000022176",19
"ENSRNOG00000043451",9498
"ENSRNOG00000007283",1034
"ENSRNOG00000053766",3
"ENSRNOG00000070799",202
"ENSRNOG00000058474",829
"ENSRNOG00000032350",3
"ENSRNOG00000064123",0
"ENSRNOG00000062922",0
"ENSRNOG00000012378",598
"ENSRNOG00000068086",11
"ENSRNOG00000063032",0
"ENSRNOG00000013532",64
"ENSRNOG00000004621",3137
"ENSRNOG00000002258",9
"ENSRNOG00000003924",154
"ENSRNOG00000059140",0
"ENSRNOG00000002256",1
"ENSRNOG00000003253",369
"ENSRNOG00000052477",414
"ENSRNOG00000067585",2
"ENSRNOG00000003869",6490
"ENSRNOG00000063380",0
"ENSRNOG00000037462",47
"ENSRNOG00000022298",0
"ENSRNOG00000025923",661
"ENSRNOG00000022256",7
"ENSRNOG00000003052",484
"ENSRNOG00000027864",1156
"ENSRNOG00000052275",103
"ENSRNOG00000060340",3944
"ENSRNOG00000068472",0
"ENSRNOG00000000048",1458
"ENSRNOG00000007948",1488
"ENSRNOG00000065699",469
"ENSRNOG00000056148",1525
"ENSRNOG00000062321",0
"ENSRNOG00000049076",0
"ENSRNOG00000025645",0
"ENSRNOG00000002940",2687
"ENSRNOG00000058780",0
"ENSRNOG00000061910",1
"ENSRNOG00000067374",24
"ENSRNOG00000065388",1
"ENSRNOG00000062895",0
"ENSRNOG00000070590",0
"ENSRNOG00000069782",78
"ENSRNOG00000052061",0
"ENSRNOG00000004670",476
"ENSRNOG00000034011",0
"ENSRNOG00000003067",0
"ENSRNOG00000004440",11
"ENSRNOG00000002728",18
"ENSRNOG00000039548",0
"ENSRNOG00000039504",71
"ENSRNOG00000003296",255
"ENSRNOG00000063211",0
"ENSRNOG00000052080",8
"ENSRNOG00000039326",0
"ENSRNOG00000027463",35
"ENSRNOG00000065084",1
"ENSRNOG00000003119",1
"ENSRNOG00000005180",0
"ENSRNOG00000062649",0
"ENSRNOG00000064480",623
"ENSRNOG00000031307",0
"ENSRNOG00000065866",1
"ENSRNOG00000070218",0
"ENSRNOG00000050229",0
"ENSRNOG00000011704",284
"ENSRNOG00000009291",0
"ENSRNOG00000013353",795
"ENSRNOG00000018023",682
"ENSRNOG00000018295",637
"ENSRNOG00000008351",67
"ENSRNOG00000062766",0
"ENSRNOG00000070556",0
"ENSRNOG00000008543",533
"ENSRNOG00000062372",0
"ENSRNOG00000045711",0
"ENSRNOG00000065063",0
"ENSRNOG00000008829",1658
"ENSRNOG00000013804",950
"ENSRNOG00000011039",0
"ENSRNOG00000014148",729
"ENSRNOG00000009745",515
"ENSRNOG00000010178",594
"ENSRNOG00000015495",154
"ENSRNOG00000011167",99
"ENSRNOG00000010935",0
"ENSRNOG00000011237",557
"ENSRNOG00000031849",5
"ENSRNOG00000017170",74
"ENSRNOG00000011873",151
"ENSRNOG00000010645",336
"ENSRNOG00000047413",9
"ENSRNOG00000064161",0
"ENSRNOG00000010063",82
"ENSRNOG00000067178",0
"ENSRNOG00000070834",0
"ENSRNOG00000070976",11
"ENSRNOG00000012491",0
"ENSRNOG00000014982",0
"ENSRNOG00000067796",0
"ENSRNOG00000064001",0
"ENSRNOG00000000155",616
"ENSRNOG00000066061",0
"ENSRNOG00000012255",669
"ENSRNOG00000012515",0
"ENSRNOG00000067438",0
"ENSRNOG00000033642",0
"ENSRNOG00000001052",373
"ENSRNOG00000014192",266
"ENSRNOG00000066232",0
"ENSRNOG00000065899",0
"ENSRNOG00000016271",14531
"ENSRNOG00000069012",0
"ENSRNOG00000047419",0
"ENSRNOG00000015054",412
"ENSRNOG00000032368",0
"ENSRNOG00000012545",0
"ENSRNOG00000012526",0
"ENSRNOG00000008739",0
"ENSRNOG00000016029",634
"ENSRNOG00000030687",0
"ENSRNOG00000029613",0
"ENSRNOG00000008804",0
"ENSRNOG00000065218",0
"ENSRNOG00000039487",1
"ENSRNOG00000063079",0
"ENSRNOG00000025615",2
"ENSRNOG00000015577",293
"ENSRNOG00000054022",7
"ENSRNOG00000062920",0
"ENSRNOG00000030110",0
"ENSRNOG00000025562",0
"ENSRNOG00000066425",0
"ENSRNOG00000039500",0
"ENSRNOG00000062984",0
"ENSRNOG00000069587",0
"ENSRNOG00000064358",0
"ENSRNOG00000008800",0
"ENSRNOG00000063204",0
"ENSRNOG00000067511",0
"ENSRNOG00000069251",0
"ENSRNOG00000042103",0
"ENSRNOG00000014478",2045
"ENSRNOG00000039060",0
"ENSRNOG00000070633",0
"ENSRNOG00000020382",0
"ENSRNOG00000068095",0
"ENSRNOG00000063996",0
"ENSRNOG00000008850",251
"ENSRNOG00000057750",82
"ENSRNOG00000021843",1
"ENSRNOG00000067714",24
"ENSRNOG00000048585",58
"ENSRNOG00000058011",3683
"ENSRNOG00000025239",7
"ENSRNOG00000031532",695
"ENSRNOG00000013433",2
"ENSRNOG00000022760",9
"ENSRNOG00000008892",512
"ENSRNOG00000029077",106
"ENSRNOG00000021823",4
"ENSRNOG00000050996",2
"ENSRNOG00000011657",33
"ENSRNOG00000070802",1
"ENSRNOG00000026056",0
"ENSRNOG00000064764",234
"ENSRNOG00000038291",0
"ENSRNOG00000049650",0
"ENSRNOG00000029516",0
"ENSRNOG00000038122",0
"ENSRNOG00000030871",195
"ENSRNOG00000009333",287
"ENSRNOG00000045597",0
"ENSRNOG00000029520",18
"ENSRNOG00000038074",8133
"ENSRNOG00000062952",0
"ENSRNOG00000009663",1282
"ENSRNOG00000038041",2
"ENSRNOG00000022492",7
"ENSRNOG00000001030",6970
"ENSRNOG00000009521",0
"ENSRNOG00000009948",683
"ENSRNOG00000065791",0
"ENSRNOG00000031960",455
"ENSRNOG00000063983",0
"ENSRNOG00000064722",0
"ENSRNOG00000064971",0
"ENSRNOG00000055266",0
"ENSRNOG00000067582",0
"ENSRNOG00000029824",1
"ENSRNOG00000068404",0
"ENSRNOG00000063454",1
"ENSRNOG00000010261",1
"ENSRNOG00000070732",7
"ENSRNOG00000042612",0
"ENSRNOG00000068233",0
"ENSRNOG00000068357",0
"ENSRNOG00000070440",6
"ENSRNOG00000025868",1
"ENSRNOG00000033030",881
"ENSRNOG00000031251",0
"ENSRNOG00000009982",925
"ENSRNOG00000029267",362
"ENSRNOG00000051066",0
"ENSRNOG00000009063",391
"ENSRNOG00000063800",834
"ENSRNOG00000065956",0
"ENSRNOG00000066653",3
"ENSRNOG00000070072",706
"ENSRNOG00000062868",1
"ENSRNOG00000065038",1
"ENSRNOG00000062313",10
"ENSRNOG00000043061",7
"ENSRNOG00000062503",11541
"ENSRNOG00000068647",415
"ENSRNOG00000059922",1
"ENSRNOG00000009471",1
"ENSRNOG00000051706",1750
"ENSRNOG00000068903",2
"ENSRNOG00000063033",9
"ENSRNOG00000067118",0
"ENSRNOG00000068308",0
"ENSRNOG00000062863",0
"ENSRNOG00000013236",265
"ENSRNOG00000009512",1775
"ENSRNOG00000010375",2
"ENSRNOG00000013287",596
"ENSRNOG00000025625",0
"ENSRNOG00000064609",128
"ENSRNOG00000025597",0
"ENSRNOG00000063584",0
"ENSRNOG00000065141",0
"ENSRNOG00000009412",285
"ENSRNOG00000069584",0
"ENSRNOG00000032133",0
"ENSRNOG00000070444",0
"ENSRNOG00000063957",0
"ENSRNOG00000064658",0
"ENSRNOG00000042960",291
"ENSRNOG00000071047",0
"ENSRNOG00000021943",0
"ENSRNOG00000001049",15230
"ENSRNOG00000029316",88
"ENSRNOG00000047106",124
"ENSRNOG00000009987",1801
"ENSRNOG00000022094",191
"ENSRNOG00000042404",18
"ENSRNOG00000047817",127
"ENSRNOG00000067430",5
"ENSRNOG00000010065",231
"ENSRNOG00000042253",524
"ENSRNOG00000013280",0
"ENSRNOG00000008970",0
"ENSRNOG00000024061",33
"ENSRNOG00000038228",61
"ENSRNOG00000068464",0
"ENSRNOG00000006751",1273
"ENSRNOG00000069429",0
"ENSRNOG00000062969",0
"ENSRNOG00000048927",530
"ENSRNOG00000007246",480
"ENSRNOG00000033366",0
"ENSRNOG00000045632",0
"ENSRNOG00000001037",276
"ENSRNOG00000064703",0
"ENSRNOG00000059044",0
"ENSRNOG00000001033",546
"ENSRNOG00000048795",2451
"ENSRNOG00000010389",246
"ENSRNOG00000064095",0
"ENSRNOG00000071004",0
"ENSRNOG00000031061",1636
"ENSRNOG00000064846",0
"ENSRNOG00000013306",11
"ENSRNOG00000062797",0
"ENSRNOG00000049976",0
"ENSRNOG00000062484",0
"ENSRNOG00000066180",0
"ENSRNOG00000045863",601
"ENSRNOG00000007701",680
"ENSRNOG00000062724",0
"ENSRNOG00000025473",1
"ENSRNOG00000039432",0
"ENSRNOG00000051907",0
"ENSRNOG00000069768",0
"ENSRNOG00000025512",214
"ENSRNOG00000064134",0
"ENSRNOG00000067574",0
"ENSRNOG00000053145",1276
"ENSRNOG00000061293",0
"ENSRNOG00000025640",0
"ENSRNOG00000066274",0
"ENSRNOG00000009075",125
"ENSRNOG00000056892",0
"ENSRNOG00000064043",0
"ENSRNOG00000027633",0
"ENSRNOG00000031304",0
"ENSRNOG00000021831",3
"ENSRNOG00000009074",1
"ENSRNOG00000064147",38
"ENSRNOG00000010696",1
"ENSRNOG00000020625",1
"ENSRNOG00000041381",0
"ENSRNOG00000068959",0
"ENSRNOG00000057109",0
"ENSRNOG00000067234",0
"ENSRNOG00000069849",0
"ENSRNOG00000046753",0
"ENSRNOG00000065233",0
"ENSRNOG00000052202",0
"ENSRNOG00000008024",1296
"ENSRNOG00000035462",0
"ENSRNOG00000012012",136
"ENSRNOG00000062626",0
"ENSRNOG00000060405",1
"ENSRNOG00000054276",0
"ENSRNOG00000035583",0
"ENSRNOG00000064640",0
"ENSRNOG00000057576",0
"ENSRNOG00000051849",0
"ENSRNOG00000063503",0
"ENSRNOG00000061287",0
"ENSRNOG00000035578",0
"ENSRNOG00000011678",217
"ENSRNOG00000069993",0
"ENSRNOG00000056893",0
"ENSRNOG00000035471",0
"ENSRNOG00000065455",0
"ENSRNOG00000060150",0
"ENSRNOG00000065085",0
"ENSRNOG00000035629",0
"ENSRNOG00000011560",570
"ENSRNOG00000066053",0
"ENSRNOG00000068227",0
"ENSRNOG00000068559",0
"ENSRNOG00000066538",0
"ENSRNOG00000060682",0
"ENSRNOG00000069181",2
"ENSRNOG00000052354",1729
"ENSRNOG00000057216",0
"ENSRNOG00000035649",0
"ENSRNOG00000064094",3
"ENSRNOG00000057812",0
"ENSRNOG00000065769",0
"ENSRNOG00000070936",7
"ENSRNOG00000038760",0
"ENSRNOG00000035657",0
"ENSRNOG00000065612",0
"ENSRNOG00000066005",9
"ENSRNOG00000065401",0
"ENSRNOG00000068082",0
"ENSRNOG00000068133",0
"ENSRNOG00000062371",2
"ENSRNOG00000064804",0
"ENSRNOG00000068621",0
"ENSRNOG00000068383",1
"ENSRNOG00000058865",0
"ENSRNOG00000063595",0
"ENSRNOG00000053976",0
"ENSRNOG00000065420",0
"ENSRNOG00000011316",343
"ENSRNOG00000070014",2
"ENSRNOG00000065060",0
"ENSRNOG00000066946",0
"ENSRNOG00000068304",0
"ENSRNOG00000069355",0
"ENSRNOG00000046326",0
"ENSRNOG00000053941",0
"ENSRNOG00000066682",1
"ENSRNOG00000070977",0
"ENSRNOG00000011762",1000
"ENSRNOG00000065679",0
"ENSRNOG00000057970",3
"ENSRNOG00000071137",0
"ENSRNOG00000061759",0
"ENSRNOG00000033109",0
"ENSRNOG00000063561",0
"ENSRNOG00000014231",0
"ENSRNOG00000056328",0
"ENSRNOG00000062774",0
"ENSRNOG00000014282",0
"ENSRNOG00000063652",0
"ENSRNOG00000067698",0
"ENSRNOG00000066578",0
"ENSRNOG00000070214",0
"ENSRNOG00000013317",186
"ENSRNOG00000069194",0
"ENSRNOG00000065797",199
"ENSRNOG00000010708",741
"ENSRNOG00000039871",304
"ENSRNOG00000051403",0
"ENSRNOG00000065194",0
"ENSRNOG00000071126",0
"ENSRNOG00000031618",0
"ENSRNOG00000061145",0
"ENSRNOG00000065144",14
"ENSRNOG00000065498",0
"ENSRNOG00000070830",0
"ENSRNOG00000063639",55
"ENSRNOG00000054735",0
"ENSRNOG00000024785",0
"ENSRNOG00000063200",1
"ENSRNOG00000069641",0
"ENSRNOG00000018238",1
"ENSRNOG00000065189",0
"ENSRNOG00000052938",0
"ENSRNOG00000066240",0
"ENSRNOG00000012046",980
"ENSRNOG00000056766",0
"ENSRNOG00000063430",0
"ENSRNOG00000056759",2
"ENSRNOG00000065395",0
"ENSRNOG00000055553",0
"ENSRNOG00000061833",0
"ENSRNOG00000064305",0
"ENSRNOG00000059530",0
"ENSRNOG00000065126",1
"ENSRNOG00000016414",168
"ENSRNOG00000070464",0
"ENSRNOG00000012594",678
"ENSRNOG00000068863",0
"ENSRNOG00000059767",0
"ENSRNOG00000055682",0
"ENSRNOG00000039297",2042
"ENSRNOG00000061838",0
"ENSRNOG00000059034",0
"ENSRNOG00000016177",1209
"ENSRNOG00000068027",0
"ENSRNOG00000060960",0
"ENSRNOG00000058061",0
"ENSRNOG00000065230",0
"ENSRNOG00000054135",0
"ENSRNOG00000062363",0
"ENSRNOG00000058452",1
"ENSRNOG00000069957",3
"ENSRNOG00000071028",0
"ENSRNOG00000063250",133
"ENSRNOG00000011544",394
"ENSRNOG00000070015",0
"ENSRNOG00000061641",25
"ENSRNOG00000014311",52
"ENSRNOG00000058525",0
"ENSRNOG00000069144",1
"ENSRNOG00000029808",0
"ENSRNOG00000024504",1
"ENSRNOG00000062348",0
"ENSRNOG00000054577",0
"ENSRNOG00000070675",0
"ENSRNOG00000033141",1
"ENSRNOG00000057363",0
"ENSRNOG00000068645",0
"ENSRNOG00000016460",3529
"ENSRNOG00000063915",2
"ENSRNOG00000066360",2
"ENSRNOG00000039284",121
"ENSRNOG00000062007",0
"ENSRNOG00000039489",30
"ENSRNOG00000012821",1
"ENSRNOG00000070715",0
"ENSRNOG00000057277",0
"ENSRNOG00000070972",0
"ENSRNOG00000063028",0
"ENSRNOG00000057251",0
"ENSRNOG00000029860",0
"ENSRNOG00000018177",0
"ENSRNOG00000058584",0
"ENSRNOG00000065303",0
"ENSRNOG00000063385",0
"ENSRNOG00000011548",82
"ENSRNOG00000057837",19
"ENSRNOG00000054493",7
"ENSRNOG00000066516",0
"ENSRNOG00000065534",12
"ENSRNOG00000057709",1
"ENSRNOG00000069433",12
"ENSRNOG00000013386",989
"ENSRNOG00000019895",402
"ENSRNOG00000055787",0
"ENSRNOG00000068890",0
"ENSRNOG00000010479",3230
"ENSRNOG00000016648",0
"ENSRNOG00000058479",0
"ENSRNOG00000013503",139
"ENSRNOG00000067974",20
"ENSRNOG00000066692",11
"ENSRNOG00000060935",0
"ENSRNOG00000070476",7
"ENSRNOG00000008203",0
"ENSRNOG00000054159",0
"ENSRNOG00000012488",994
"ENSRNOG00000062755",0
"ENSRNOG00000065567",49
"ENSRNOG00000034535",0
"ENSRNOG00000061269",0
"ENSRNOG00000064445",0
"ENSRNOG00000020216",347
"ENSRNOG00000010319",31
"ENSRNOG00000061398",0
"ENSRNOG00000063536",2
"ENSRNOG00000061120",0
"ENSRNOG00000058181",0
"ENSRNOG00000070060",1
"ENSRNOG00000009449",4344
"ENSRNOG00000063234",0
"ENSRNOG00000052992",0
"ENSRNOG00000042029",0
"ENSRNOG00000059298",0
"ENSRNOG00000059939",0
"ENSRNOG00000067706",7
"ENSRNOG00000068103",0
"ENSRNOG00000059627",0
"ENSRNOG00000067726",1
"ENSRNOG00000057990",0
"ENSRNOG00000067953",0
"ENSRNOG00000054707",0
"ENSRNOG00000020189",486
"ENSRNOG00000066324",12
"ENSRNOG00000065267",0
"ENSRNOG00000012844",1008
"ENSRNOG00000056319",0
"ENSRNOG00000068534",0
"ENSRNOG00000011634",30
"ENSRNOG00000053495",0
"ENSRNOG00000070078",0
"ENSRNOG00000063907",1
"ENSRNOG00000071095",0
"ENSRNOG00000068458",0
"ENSRNOG00000053993",0
"ENSRNOG00000068783",460
"ENSRNOG00000013111",565
"ENSRNOG00000060347",0
"ENSRNOG00000029659",0
"ENSRNOG00000065894",0
"ENSRNOG00000064422",10
"ENSRNOG00000062832",0
"ENSRNOG00000063941",0
"ENSRNOG00000053120",0
"ENSRNOG00000066594",4
"ENSRNOG00000039543",0
"ENSRNOG00000063777",0
"ENSRNOG00000008059",0
"ENSRNOG00000060452",0
"ENSRNOG00000027839",47
"ENSRNOG00000070692",0
"ENSRNOG00000054386",0
"ENSRNOG00000054874",0
"ENSRNOG00000048980",33
"ENSRNOG00000052738",0
"ENSRNOG00000009034",506
"ENSRNOG00000053579",0
"ENSRNOG00000064280",0
"ENSRNOG00000067130",0
"ENSRNOG00000061336",0
"ENSRNOG00000013533",2091
"ENSRNOG00000065715",0
"ENSRNOG00000062908",0
"ENSRNOG00000027383",0
"ENSRNOG00000056821",0
"ENSRNOG00000069197",0
"ENSRNOG00000057947",0
"ENSRNOG00000069162",6
"ENSRNOG00000028810",0
"ENSRNOG00000015308",67
"ENSRNOG00000055587",0
"ENSRNOG00000035605",0
"ENSRNOG00000035645",0
"ENSRNOG00000063635",0
"ENSRNOG00000040381",0
"ENSRNOG00000064428",0
"ENSRNOG00000010798",2
"ENSRNOG00000011809",0
"ENSRNOG00000045973",0
"ENSRNOG00000062795",16
"ENSRNOG00000063486",0
"ENSRNOG00000009814",15
"ENSRNOG00000059279",0
"ENSRNOG00000063390",0
"ENSRNOG00000029146",306
"ENSRNOG00000020563",0
"ENSRNOG00000012402",0
"ENSRNOG00000066208",0
"ENSRNOG00000045641",1
"ENSRNOG00000057827",0
"ENSRNOG00000029220",645
"ENSRNOG00000064152",44
"ENSRNOG00000061157",5
"ENSRNOG00000008986",239
"ENSRNOG00000014904",6
"ENSRNOG00000069819",0
"ENSRNOG00000009873",572
"ENSRNOG00000018825",776
"ENSRNOG00000031100",0
"ENSRNOG00000008570",0
"ENSRNOG00000067125",3
"ENSRNOG00000025757",0
"ENSRNOG00000069044",0
"ENSRNOG00000065640",2
"ENSRNOG00000068573",0
"ENSRNOG00000064476",0
"ENSRNOG00000059188",0
"ENSRNOG00000022597",220
"ENSRNOG00000055101",0
"ENSRNOG00000065429",72
"ENSRNOG00000060835",0
"ENSRNOG00000056306",0
"ENSRNOG00000069953",0
"ENSRNOG00000069532",0
"ENSRNOG00000054766",0
"ENSRNOG00000010042",737
"ENSRNOG00000067762",605
"ENSRNOG00000015732",146
"ENSRNOG00000055932",0
"ENSRNOG00000051622",0
"ENSRNOG00000008814",14
"ENSRNOG00000054041",0
"ENSRNOG00000052692",0
"ENSRNOG00000063774",0
"ENSRNOG00000031449",0
"ENSRNOG00000042195",1463
"ENSRNOG00000017424",1
"ENSRNOG00000053065",0
"ENSRNOG00000052683",0
"ENSRNOG00000064523",0
"ENSRNOG00000067145",0
"ENSRNOG00000011953",1026
"ENSRNOG00000008834",21
"ENSRNOG00000059046",0
"ENSRNOG00000057168",0
"ENSRNOG00000016983",0
"ENSRNOG00000014291",1100
"ENSRNOG00000069783",0
"ENSRNOG00000061555",0
"ENSRNOG00000067671",0
"ENSRNOG00000068549",0
"ENSRNOG00000051646",0
"ENSRNOG00000061152",2244
"ENSRNOG00000061494",0
"ENSRNOG00000068487",298
"ENSRNOG00000069315",0
"ENSRNOG00000070994",0
"ENSRNOG00000056111",0
"ENSRNOG00000065418",0
"ENSRNOG00000059855",0
"ENSRNOG00000063420",0
"ENSRNOG00000024798",263
"ENSRNOG00000047005",0
"ENSRNOG00000025011",2338
"ENSRNOG00000017286",684
"ENSRNOG00000009125",861
"ENSRNOG00000018069",409
"ENSRNOG00000009208",78
"ENSRNOG00000016828",0
"ENSRNOG00000053494",0
"ENSRNOG00000016804",0
"ENSRNOG00000011592",3310
"ENSRNOG00000020782",630
"ENSRNOG00000053334",10
"ENSRNOG00000018399",0
"ENSRNOG00000011621",2974
"ENSRNOG00000020321",222
"ENSRNOG00000025634",267
"ENSRNOG00000020377",8
"ENSRNOG00000066806",1
"ENSRNOG00000018105",781
"ENSRNOG00000065822",0
"ENSRNOG00000020685",0
"ENSRNOG00000060775",1375
"ENSRNOG00000067852",0
"ENSRNOG00000069821",0
"ENSRNOG00000025619",0
"ENSRNOG00000017027",2
"ENSRNOG00000062532",0
"ENSRNOG00000025589",0
"ENSRNOG00000066413",0
"ENSRNOG00000008989",115
"ENSRNOG00000020136",6
"ENSRNOG00000013968",279
"ENSRNOG00000063163",0
"ENSRNOG00000008785",10
"ENSRNOG00000039435",0
"ENSRNOG00000066673",0
"ENSRNOG00000062840",0
"ENSRNOG00000013089",388
"ENSRNOG00000060662",0
"ENSRNOG00000069519",0
"ENSRNOG00000022116",0
"ENSRNOG00000010947",12505
"ENSRNOG00000014887",160
"ENSRNOG00000020503",6
"ENSRNOG00000009431",32
"ENSRNOG00000032148",26
"ENSRNOG00000020506",86
"ENSRNOG00000019019",0
"ENSRNOG00000054269",0
"ENSRNOG00000018528",0
"ENSRNOG00000009090",1936
"ENSRNOG00000020544",461
"ENSRNOG00000038012",134
"ENSRNOG00000030483",571
"ENSRNOG00000009244",2924
"ENSRNOG00000013101",1
"ENSRNOG00000064786",0
"ENSRNOG00000013326",1006
"ENSRNOG00000068252",0
"ENSRNOG00000066973",1
"ENSRNOG00000070770",0
"ENSRNOG00000019840",162
"ENSRNOG00000011168",385
"ENSRNOG00000009713",3758
"ENSRNOG00000053522",0
"ENSRNOG00000013505",3995
"ENSRNOG00000008847",2
"ENSRNOG00000010296",465
"ENSRNOG00000018536",1559
"ENSRNOG00000065600",0
"ENSRNOG00000066599",0
"ENSRNOG00000049099",3657
"ENSRNOG00000008855",0
"ENSRNOG00000012791",714
"ENSRNOG00000018239",209
"ENSRNOG00000009145",360
"ENSRNOG00000050968",0
"ENSRNOG00000024509",0
"ENSRNOG00000069364",0
"ENSRNOG00000064504",0
"ENSRNOG00000066125",0
"ENSRNOG00000064194",0
"ENSRNOG00000063334",0
"ENSRNOG00000013459",859
"ENSRNOG00000005857",1
"ENSRNOG00000066711",0
"ENSRNOG00000025518",39
"ENSRNOG00000008734",2586
"ENSRNOG00000067381",0
"ENSRNOG00000070074",0
"ENSRNOG00000063931",0
"ENSRNOG00000067301",0
"ENSRNOG00000010137",753
"ENSRNOG00000009836",1481
"ENSRNOG00000067669",0
"ENSRNOG00000007895",506
"ENSRNOG00000011158",1629
"ENSRNOG00000021712",536
"ENSRNOG00000069095",1
"ENSRNOG00000020401",3
"ENSRNOG00000067709",0
"ENSRNOG00000061275",2
"ENSRNOG00000065912",0
"ENSRNOG00000068543",0
"ENSRNOG00000055238",0
"ENSRNOG00000009690",307
"ENSRNOG00000070979",0
"ENSRNOG00000024022",742
"ENSRNOG00000067681",2
"ENSRNOG00000068831",0
"ENSRNOG00000010997",0
"ENSRNOG00000065703",0
"ENSRNOG00000064184",6
"ENSRNOG00000020264",425
"ENSRNOG00000013581",1548
"ENSRNOG00000009649",0
"ENSRNOG00000065367",0
"ENSRNOG00000022337",0
"ENSRNOG00000009470",2607
"ENSRNOG00000064677",0
"ENSRNOG00000009209",0
"ENSRNOG00000047211",288
"ENSRNOG00000053891",5
"ENSRNOG00000065860",0
"ENSRNOG00000054569",0
"ENSRNOG00000009530",18
"ENSRNOG00000068772",0
"ENSRNOG00000071105",1
"ENSRNOG00000020465",220
"ENSRNOG00000065100",4
"ENSRNOG00000066775",0
"ENSRNOG00000009625",3981
"ENSRNOG00000068941",0
"ENSRNOG00000063247",0
"ENSRNOG00000010058",907
"ENSRNOG00000030018",0
"ENSRNOG00000049583",0
"ENSRNOG00000063938",0
"ENSRNOG00000062910",0
"ENSRNOG00000020482",780
"ENSRNOG00000067050",0
"ENSRNOG00000010085",2
"ENSRNOG00000011471",0
"ENSRNOG00000009919",0
"ENSRNOG00000069606",0
"ENSRNOG00000065955",0
"ENSRNOG00000042267",0
"ENSRNOG00000013623",0
"ENSRNOG00000070380",0
"ENSRNOG00000009694",947
"ENSRNOG00000014003",8
"ENSRNOG00000066524",0
"ENSRNOG00000064315",2
"ENSRNOG00000009766",822
"ENSRNOG00000066720",0
"ENSRNOG00000038068",0
"ENSRNOG00000014191",434
"ENSRNOG00000019246",53
"ENSRNOG00000063695",0
"ENSRNOG00000038917",0
"ENSRNOG00000070366",0
"ENSRNOG00000012521",1
"ENSRNOG00000009815",31
"ENSRNOG00000063949",0
"ENSRNOG00000064694",141
"ENSRNOG00000063134",0
"ENSRNOG00000007206",26
"ENSRNOG00000065815",0
"ENSRNOG00000064531",0
"ENSRNOG00000019438",477
"ENSRNOG00000042156",0
"ENSRNOG00000012644",801
"ENSRNOG00000064939",4
"ENSRNOG00000011646",25
"ENSRNOG00000024237",27
"ENSRNOG00000025302",148
"ENSRNOG00000005883",5
"ENSRNOG00000063168",0
"ENSRNOG00000067749",0
"ENSRNOG00000005869",1094
"ENSRNOG00000021847",191
"ENSRNOG00000067066",0
"ENSRNOG00000019478",2
"ENSRNOG00000067546",0
"ENSRNOG00000068832",0
"ENSRNOG00000062588",270
"ENSRNOG00000070952",4
"ENSRNOG00000064323",0
"ENSRNOG00000010064",892
"ENSRNOG00000065453",0
"ENSRNOG00000066847",45
"ENSRNOG00000048431",1186
"ENSRNOG00000011024",380
"ENSRNOG00000062279",226
"ENSRNOG00000019041",3921
"ENSRNOG00000059334",665
"ENSRNOG00000027012",1110
"ENSRNOG00000012951",6
"ENSRNOG00000019162",15
"ENSRNOG00000012049",3
"ENSRNOG00000013793",0
"ENSRNOG00000049919",0
"ENSRNOG00000007320",0
"ENSRNOG00000068540",0
"ENSRNOG00000046301",0
"ENSRNOG00000064668",78
"ENSRNOG00000009820",1741
"ENSRNOG00000019503",1
"ENSRNOG00000047258",2
"ENSRNOG00000047637",0
"ENSRNOG00000019553",1623
"ENSRNOG00000047632",5
"ENSRNOG00000005957",393
"ENSRNOG00000019710",840
"ENSRNOG00000012440",137
"ENSRNOG00000019789",2
"ENSRNOG00000008053",5
"ENSRNOG00000020647",0
"ENSRNOG00000021910",0
"ENSRNOG00000031792",0
"ENSRNOG00000009522",0
"ENSRNOG00000014054",0
"ENSRNOG00000070413",0
"ENSRNOG00000069510",0
"ENSRNOG00000063482",0
"ENSRNOG00000008664",3600
"ENSRNOG00000046660",5948
"ENSRNOG00000033261",69
"ENSRNOG00000009661",376
"ENSRNOG00000008671",0
"ENSRNOG00000024703",555
"ENSRNOG00000058057",1167
"ENSRNOG00000054782",1202
"ENSRNOG00000056343",1200
"ENSRNOG00000063112",0
"ENSRNOG00000012918",944
