"","LHNS2_aligned.bam"
"ENSRNOG00000041319",0
"ENSRNOG00000067016",1
"ENSRNOG00000035467",3
"ENSRNOG00000035613",9
"ENSRNOG00000012040",0
"ENSRNOG00000070654",0
"ENSRNOG00000068467",0
"ENSRNOG00000061748",0
"ENSRNOG00000067410",3
"ENSRNOG00000069447",0
"ENSRNOG00000035568",0
"ENSRNOG00000070371",0
"ENSRNOG00000053995",0
"ENSRNOG00000064424",1
"ENSRNOG00000070587",1
"ENSRNOG00000067736",0
"ENSRNOG00000035538",0
"ENSRNOG00000067458",11
"ENSRNOG00000068005",2
"ENSRNOG00000046071",0
"ENSRNOG00000065080",17
"ENSRNOG00000068269",0
"ENSRNOG00000069869",0
"ENSRNOG00000063038",0
"ENSRNOG00000065398",19
"ENSRNOG00000041300",0
"ENSRNOG00000056515",0
"ENSRNOG00000063824",0
"ENSRNOG00000066868",0
"ENSRNOG00000041870",0
"ENSRNOG00000022870",727
"ENSRNOG00000035632",3
"ENSRNOG00000069861",2
"ENSRNOG00000016135",104
"ENSRNOG00000035576",1
"ENSRNOG00000070126",0
"ENSRNOG00000067495",87
"ENSRNOG00000068888",6
"ENSRNOG00000066095",6
"ENSRNOG00000070726",1
"ENSRNOG00000065846",0
"ENSRNOG00000015888",637
"ENSRNOG00000068481",3
"ENSRNOG00000064475",64
"ENSRNOG00000016410",1658
"ENSRNOG00000047970",161
"ENSRNOG00000066229",186
"ENSRNOG00000063744",0
"ENSRNOG00000068587",1
"ENSRNOG00000068596",0
"ENSRNOG00000016420",2
"ENSRNOG00000012216",36
"ENSRNOG00000062636",0
"ENSRNOG00000069931",0
"ENSRNOG00000068968",29
"ENSRNOG00000022139",0
"ENSRNOG00000068907",0
"ENSRNOG00000066586",0
"ENSRNOG00000063573",0
"ENSRNOG00000066568",4
"ENSRNOG00000067244",0
"ENSRNOG00000066129",0
"ENSRNOG00000071160",0
"ENSRNOG00000070855",1
"ENSRNOG00000067617",0
"ENSRNOG00000070577",0
"ENSRNOG00000068616",0
"ENSRNOG00000070510",0
"ENSRNOG00000068971",0
"ENSRNOG00000060680",1
"ENSRNOG00000070370",0
"ENSRNOG00000012189",0
"ENSRNOG00000029273",266
"ENSRNOG00000071193",0
"ENSRNOG00000065125",0
"ENSRNOG00000063920",10
"ENSRNOG00000014670",960
"ENSRNOG00000063526",0
"ENSRNOG00000064869",0
"ENSRNOG00000065814",0
"ENSRNOG00000062512",78
"ENSRNOG00000012168",9
"ENSRNOG00000064546",3
"ENSRNOG00000069946",0
"ENSRNOG00000065771",36
"ENSRNOG00000067254",213
"ENSRNOG00000066675",0
"ENSRNOG00000069772",0
"ENSRNOG00000056376",31
"ENSRNOG00000064541",2
"ENSRNOG00000066454",0
"ENSRNOG00000067078",0
"ENSRNOG00000012131",0
"ENSRNOG00000064653",2
"ENSRNOG00000018346",11
"ENSRNOG00000071123",2
"ENSRNOG00000042749",0
"ENSRNOG00000065601",1
"ENSRNOG00000069115",3
"ENSRNOG00000063980",0
"ENSRNOG00000011984",0
"ENSRNOG00000062829",0
"ENSRNOG00000063506",0
"ENSRNOG00000068189",2
"ENSRNOG00000063015",4
"ENSRNOG00000063415",0
"ENSRNOG00000069500",0
"ENSRNOG00000070899",0
"ENSRNOG00000063934",3
"ENSRNOG00000069096",0
"ENSRNOG00000011947",0
"ENSRNOG00000064900",1
"ENSRNOG00000069395",0
"ENSRNOG00000068718",0
"ENSRNOG00000063665",4
"ENSRNOG00000058596",0
"ENSRNOG00000065837",0
"ENSRNOG00000065358",1
"ENSRNOG00000018381",108
"ENSRNOG00000070628",0
"ENSRNOG00000059042",0
"ENSRNOG00000066100",1
"ENSRNOG00000066583",0
"ENSRNOG00000066536",0
"ENSRNOG00000053214",0
"ENSRNOG00000068332",137
"ENSRNOG00000066256",1
"ENSRNOG00000068821",0
"ENSRNOG00000017833",32
"ENSRNOG00000000133",272
"ENSRNOG00000061758",0
"ENSRNOG00000069054",0
"ENSRNOG00000070253",0
"ENSRNOG00000063078",0
"ENSRNOG00000067325",0
"ENSRNOG00000071061",0
"ENSRNOG00000017770",122
"ENSRNOG00000059108",0
"ENSRNOG00000070693",0
"ENSRNOG00000055771",0
"ENSRNOG00000065541",0
"ENSRNOG00000051877",0
"ENSRNOG00000056220",0
"ENSRNOG00000051427",0
"ENSRNOG00000063300",1245
"ENSRNOG00000053933",0
"ENSRNOG00000066923",1
"ENSRNOG00000070973",0
"ENSRNOG00000062570",0
"ENSRNOG00000011423",0
"ENSRNOG00000053333",1
"ENSRNOG00000061452",0
"ENSRNOG00000057915",0
"ENSRNOG00000059477",0
"ENSRNOG00000069785",0
"ENSRNOG00000064651",0
"ENSRNOG00000021886",100
"ENSRNOG00000069902",0
"ENSRNOG00000052112",0
"ENSRNOG00000054406",0
"ENSRNOG00000061305",0
"ENSRNOG00000058961",0
"ENSRNOG00000051803",0
"ENSRNOG00000059985",0
"ENSRNOG00000017941",197
"ENSRNOG00000016581",2
"ENSRNOG00000054642",0
"ENSRNOG00000021911",247
"ENSRNOG00000068053",0
"ENSRNOG00000057268",0
"ENSRNOG00000016436",0
"ENSRNOG00000055073",0
"ENSRNOG00000067779",0
"ENSRNOG00000030775",0
"ENSRNOG00000016510",0
"ENSRNOG00000058270",0
"ENSRNOG00000053627",0
"ENSRNOG00000070235",1
"ENSRNOG00000069360",0
"ENSRNOG00000021637",483
"ENSRNOG00000017593",173
"ENSRNOG00000060266",794
"ENSRNOG00000021584",241
"ENSRNOG00000048114",24
"ENSRNOG00000042036",0
"ENSRNOG00000016295",0
"ENSRNOG00000016534",224
"ENSRNOG00000021882",784
"ENSRNOG00000017165",35
"ENSRNOG00000015139",0
"ENSRNOG00000026493",1
"ENSRNOG00000065772",24
"ENSRNOG00000016616",0
"ENSRNOG00000015262",0
"ENSRNOG00000015212",63
"ENSRNOG00000029844",0
"ENSRNOG00000015585",8
"ENSRNOG00000015980",26
"ENSRNOG00000063788",0
"ENSRNOG00000024843",0
"ENSRNOG00000011523",458
"ENSRNOG00000016885",679
"ENSRNOG00000017967",43
"ENSRNOG00000027125",82
"ENSRNOG00000033993",0
"ENSRNOG00000065643",271
"ENSRNOG00000062441",0
"ENSRNOG00000018011",398
"ENSRNOG00000018122",29
"ENSRNOG00000017210",39
"ENSRNOG00000067402",0
"ENSRNOG00000062679",0
"ENSRNOG00000039265",156
"ENSRNOG00000018091",1525
"ENSRNOG00000049801",0
"ENSRNOG00000016307",0
"ENSRNOG00000013653",3331
"ENSRNOG00000033010",2
"ENSRNOG00000018087",31311
"ENSRNOG00000047649",0
"ENSRNOG00000064205",2
"ENSRNOG00000038319",6
"ENSRNOG00000033330",17
"ENSRNOG00000014170",381
"ENSRNOG00000063889",14
"ENSRNOG00000039075",0
"ENSRNOG00000039058",0
"ENSRNOG00000016538",1642
"ENSRNOG00000018123",1010
"ENSRNOG00000021447",76
"ENSRNOG00000017203",0
"ENSRNOG00000017103",0
"ENSRNOG00000066411",12
"ENSRNOG00000014615",277
"ENSRNOG00000017089",0
"ENSRNOG00000017163",127
"ENSRNOG00000045553",15
"ENSRNOG00000021735",78
"ENSRNOG00000064812",0
"ENSRNOG00000017374",0
"ENSRNOG00000060817",445
"ENSRNOG00000016463",0
"ENSRNOG00000012771",221
"ENSRNOG00000016955",347
"ENSRNOG00000016871",0
"ENSRNOG00000016403",2
"ENSRNOG00000013564",1
"ENSRNOG00000043192",351
"ENSRNOG00000016161",669
"ENSRNOG00000016803",0
"ENSRNOG00000063181",58
"ENSRNOG00000016217",79
"ENSRNOG00000017185",0
"ENSRNOG00000015616",0
"ENSRNOG00000026248",226
"ENSRNOG00000016933",0
"ENSRNOG00000067434",2
"ENSRNOG00000031902",0
"ENSRNOG00000017933",0
"ENSRNOG00000064537",37
"ENSRNOG00000039807",101
"ENSRNOG00000037982",0
"ENSRNOG00000065671",0
"ENSRNOG00000043237",0
"ENSRNOG00000060749",0
"ENSRNOG00000052916",0
"ENSRNOG00000057180",0
"ENSRNOG00000011374",0
"ENSRNOG00000000150",101
"ENSRNOG00000025480",0
"ENSRNOG00000003094",0
"ENSRNOG00000017007",0
"ENSRNOG00000000142",668
"ENSRNOG00000060141",690
"ENSRNOG00000016383",394
"ENSRNOG00000064489",0
"ENSRNOG00000069625",3
"ENSRNOG00000026235",0
"ENSRNOG00000050687",0
"ENSRNOG00000017048",0
"ENSRNOG00000069210",0
"ENSRNOG00000054964",0
"ENSRNOG00000062418",0
"ENSRNOG00000066336",0
"ENSRNOG00000066901",4
"ENSRNOG00000029047",4
"ENSRNOG00000054017",53
"ENSRNOG00000017605",195
"ENSRNOG00000055197",0
"ENSRNOG00000070527",11
"ENSRNOG00000018281",744
"ENSRNOG00000059840",0
"ENSRNOG00000053635",215
"ENSRNOG00000016792",0
"ENSRNOG00000065338",5
"ENSRNOG00000051823",28
"ENSRNOG00000016763",1
"ENSRNOG00000053518",500
"ENSRNOG00000017511",34
"ENSRNOG00000018396",159
"ENSRNOG00000055000",174
"ENSRNOG00000017545",110
"ENSRNOG00000016670",257
"ENSRNOG00000017607",598
"ENSRNOG00000052959",93
"ENSRNOG00000014900",61
"ENSRNOG00000000021",0
"ENSRNOG00000066484",0
"ENSRNOG00000017328",41
"ENSRNOG00000066799",0
"ENSRNOG00000065839",0
"ENSRNOG00000017974",0
"ENSRNOG00000017459",28
"ENSRNOG00000029126",0
"ENSRNOG00000066002",0
"ENSRNOG00000017917",5
"ENSRNOG00000052378",0
"ENSRNOG00000069612",0
"ENSRNOG00000061510",0
"ENSRNOG00000018039",0
"ENSRNOG00000061612",50
"ENSRNOG00000016742",0
"ENSRNOG00000018500",280
"ENSRNOG00000016867",230
"ENSRNOG00000017702",47
"ENSRNOG00000070356",0
"ENSRNOG00000052429",305
"ENSRNOG00000016891",114
"ENSRNOG00000014538",3
"ENSRNOG00000023538",21
"ENSRNOG00000063508",0
"ENSRNOG00000066063",0
"ENSRNOG00000057759",41
"ENSRNOG00000013806",165
"ENSRNOG00000027309",0
"ENSRNOG00000068380",22
"ENSRNOG00000016225",6
"ENSRNOG00000056519",0
"ENSRNOG00000017133",936
"ENSRNOG00000059705",226
"ENSRNOG00000019354",175
"ENSRNOG00000018804",2522
"ENSRNOG00000067594",0
"ENSRNOG00000014524",788
"ENSRNOG00000030638",0
"ENSRNOG00000017597",5
"ENSRNOG00000070051",0
"ENSRNOG00000016932",331
"ENSRNOG00000025639",0
"ENSRNOG00000013454",293
"ENSRNOG00000016889",11
"ENSRNOG00000065553",0
"ENSRNOG00000060132",0
"ENSRNOG00000066247",10
"ENSRNOG00000067140",0
"ENSRNOG00000066332",0
"ENSRNOG00000017637",0
"ENSRNOG00000017505",216
"ENSRNOG00000017765",542
"ENSRNOG00000017641",476
"ENSRNOG00000065205",65
"ENSRNOG00000016684",2
"ENSRNOG00000017672",177
"ENSRNOG00000017506",281
"ENSRNOG00000032845",0
"ENSRNOG00000059510",266
"ENSRNOG00000068835",68
"ENSRNOG00000045948",68
"ENSRNOG00000016690",91
"ENSRNOG00000018378",71
"ENSRNOG00000018260",0
"ENSRNOG00000065594",0
"ENSRNOG00000070523",25
"ENSRNOG00000070106",34
"ENSRNOG00000017180",1
"ENSRNOG00000063737",1
"ENSRNOG00000016539",65
"ENSRNOG00000063205",76
"ENSRNOG00000065506",30
"ENSRNOG00000042692",0
"ENSRNOG00000055917",391
"ENSRNOG00000016834",69
"ENSRNOG00000068622",66
"ENSRNOG00000063621",39
"ENSRNOG00000038877",30
"ENSRNOG00000050474",0
"ENSRNOG00000016680",1171
"ENSRNOG00000013620",773
"ENSRNOG00000018227",506
"ENSRNOG00000017514",1
"ENSRNOG00000018520",26
"ENSRNOG00000060029",0
"ENSRNOG00000065730",0
"ENSRNOG00000018028",0
"ENSRNOG00000064112",32
"ENSRNOG00000018706",2
"ENSRNOG00000016628",0
"ENSRNOG00000069145",0
"ENSRNOG00000016716",0
"ENSRNOG00000070916",5
"ENSRNOG00000069373",2
"ENSRNOG00000046476",0
"ENSRNOG00000069233",0
"ENSRNOG00000040024",0
"ENSRNOG00000065352",0
"ENSRNOG00000014616",1352
"ENSRNOG00000068602",5
"ENSRNOG00000060355",6
"ENSRNOG00000069905",0
"ENSRNOG00000000104",192
"ENSRNOG00000064540",10
"ENSRNOG00000017372",411
"ENSRNOG00000066473",1
"ENSRNOG00000022505",0
"ENSRNOG00000016629",359
"ENSRNOG00000017284",348
"ENSRNOG00000068034",1
"ENSRNOG00000022249",270
"ENSRNOG00000070346",0
"ENSRNOG00000023688",0
"ENSRNOG00000066521",5
"ENSRNOG00000017531",0
"ENSRNOG00000018782",35
"ENSRNOG00000069877",0
"ENSRNOG00000018279",755
"ENSRNOG00000054957",78
"ENSRNOG00000042206",0
"ENSRNOG00000028997",45
"ENSRNOG00000018355",2
"ENSRNOG00000011668",147
"ENSRNOG00000056413",0
"ENSRNOG00000000105",94
"ENSRNOG00000016576",291
"ENSRNOG00000027014",0
"ENSRNOG00000039975",0
"ENSRNOG00000018911",213
"ENSRNOG00000062731",5
"ENSRNOG00000053232",271
"ENSRNOG00000058285",0
"ENSRNOG00000046968",136
"ENSRNOG00000039971",0
"ENSRNOG00000021898",0
"ENSRNOG00000046334",0
"ENSRNOG00000017585",106
"ENSRNOG00000018343",456
"ENSRNOG00000016779",2656
"ENSRNOG00000011684",91
"ENSRNOG00000052387",0
"ENSRNOG00000018400",100
"ENSRNOG00000018141",0
"ENSRNOG00000031461",0
"ENSRNOG00000029235",116
"ENSRNOG00000012160",1
"ENSRNOG00000018246",52
"ENSRNOG00000032745",0
"ENSRNOG00000018415",32
"ENSRNOG00000064708",0
"ENSRNOG00000018456",1066
"ENSRNOG00000018417",385
"ENSRNOG00000065161",0
"ENSRNOG00000008666",550
"ENSRNOG00000069771",0
"ENSRNOG00000067245",18
"ENSRNOG00000064118",32
"ENSRNOG00000018549",321
"ENSRNOG00000017444",0
"ENSRNOG00000010882",331
"ENSRNOG00000069712",0
"ENSRNOG00000028168",15
"ENSRNOG00000017318",225
"ENSRNOG00000013090",57
"ENSRNOG00000065006",0
"ENSRNOG00000017759",0
"ENSRNOG00000062525",0
"ENSRNOG00000019257",5
"ENSRNOG00000054976",0
"ENSRNOG00000047647",0
"ENSRNOG00000053439",132
"ENSRNOG00000027311",0
"ENSRNOG00000059328",0
"ENSRNOG00000068311",0
"ENSRNOG00000014395",545
"ENSRNOG00000028750",0
"ENSRNOG00000039990",0
"ENSRNOG00000063490",0
"ENSRNOG00000068265",62
"ENSRNOG00000031955",0
"ENSRNOG00000062898",0
"ENSRNOG00000048693",0
"ENSRNOG00000028329",29
"ENSRNOG00000063185",53
"ENSRNOG00000065263",4
"ENSRNOG00000014366",4
"ENSRNOG00000062387",95
"ENSRNOG00000066835",12
"ENSRNOG00000040000",0
"ENSRNOG00000049920",643
"ENSRNOG00000046746",1
"ENSRNOG00000069288",0
"ENSRNOG00000061064",0
"ENSRNOG00000066214",0
"ENSRNOG00000016967",26
"ENSRNOG00000019175",272
"ENSRNOG00000015989",228
"ENSRNOG00000016511",794
"ENSRNOG00000069318",0
"ENSRNOG00000014320",377
"ENSRNOG00000069578",6
"ENSRNOG00000067613",3
"ENSRNOG00000064986",526
"ENSRNOG00000013438",316
"ENSRNOG00000053025",0
"ENSRNOG00000067853",0
"ENSRNOG00000033540",0
"ENSRNOG00000053140",0
"ENSRNOG00000067310",1
"ENSRNOG00000068535",0
"ENSRNOG00000048264",25
"ENSRNOG00000039574",0
"ENSRNOG00000048372",0
"ENSRNOG00000018651",295
"ENSRNOG00000061738",0
"ENSRNOG00000029667",272
"ENSRNOG00000067284",921
"ENSRNOG00000052567",0
"ENSRNOG00000016587",1683
"ENSRNOG00000019057",3
"ENSRNOG00000030027",123
"ENSRNOG00000065065",1
"ENSRNOG00000018198",0
"ENSRNOG00000017888",0
"ENSRNOG00000001066",3
"ENSRNOG00000049452",92
"ENSRNOG00000065532",0
"ENSRNOG00000026690",15
"ENSRNOG00000013679",0
"ENSRNOG00000062220",13
"ENSRNOG00000016046",4
"ENSRNOG00000017946",0
"ENSRNOG00000029792",3290
"ENSRNOG00000039954",0
"ENSRNOG00000019223",921
"ENSRNOG00000039560",80
"ENSRNOG00000018839",1289
"ENSRNOG00000016855",364
"ENSRNOG00000016560",202
"ENSRNOG00000016873",9
"ENSRNOG00000016902",0
"ENSRNOG00000021292",1379
"ENSRNOG00000013773",163
"ENSRNOG00000016816",1023
"ENSRNOG00000064563",0
"ENSRNOG00000018251",0
"ENSRNOG00000016578",209
"ENSRNOG00000019108",398
"ENSRNOG00000019113",810
"ENSRNOG00000027938",318
"ENSRNOG00000015523",54
"ENSRNOG00000048849",38
"ENSRNOG00000022405",0
"ENSRNOG00000016031",397
"ENSRNOG00000033625",3
"ENSRNOG00000057865",0
"ENSRNOG00000063656",0
"ENSRNOG00000068509",0
"ENSRNOG00000062272",28289
"ENSRNOG00000013237",0
"ENSRNOG00000055942",1781
"ENSRNOG00000015410",284
"ENSRNOG00000026286",38
"ENSRNOG00000051034",3
"ENSRNOG00000031325",648
"ENSRNOG00000016066",220
"ENSRNOG00000031716",172
"ENSRNOG00000047910",0
"ENSRNOG00000031706",303
"ENSRNOG00000015631",70
"ENSRNOG00000016378",22
"ENSRNOG00000062314",35
"ENSRNOG00000070919",52
"ENSRNOG00000016915",0
"ENSRNOG00000016222",0
"ENSRNOG00000064794",20
"ENSRNOG00000062739",3
"ENSRNOG00000063362",24
"ENSRNOG00000068516",6
"ENSRNOG00000067427",0
"ENSRNOG00000070712",0
"ENSRNOG00000047459",16
"ENSRNOG00000012940",665
"ENSRNOG00000068923",1
"ENSRNOG00000064025",2
"ENSRNOG00000017175",2
"ENSRNOG00000016525",0
"ENSRNOG00000068614",1
"ENSRNOG00000024874",219
"ENSRNOG00000065054",16
"ENSRNOG00000022146",2
"ENSRNOG00000067441",989
"ENSRNOG00000070706",2
"ENSRNOG00000016468",37
"ENSRNOG00000061863",1
"ENSRNOG00000070513",1
"ENSRNOG00000017060",5
"ENSRNOG00000069245",0
"ENSRNOG00000017092",108
"ENSRNOG00000070362",0
"ENSRNOG00000070462",1
"ENSRNOG00000066706",0
"ENSRNOG00000066420",2
"ENSRNOG00000056708",1
"ENSRNOG00000008659",1235
"ENSRNOG00000060002",0
"ENSRNOG00000017863",972
"ENSRNOG00000064521",7
"ENSRNOG00000043350",44
"ENSRNOG00000064011",1
"ENSRNOG00000067560",13
"ENSRNOG00000070055",1
"ENSRNOG00000063552",2
"ENSRNOG00000065377",0
"ENSRNOG00000063167",4
"ENSRNOG00000016123",35
"ENSRNOG00000016152",113
"ENSRNOG00000016391",303
"ENSRNOG00000017579",559
"ENSRNOG00000016519",63
"ENSRNOG00000001455",725
"ENSRNOG00000017642",52
"ENSRNOG00000016099",72
"ENSRNOG00000046547",0
"ENSRNOG00000017250",73
"ENSRNOG00000068607",0
"ENSRNOG00000018092",0
"ENSRNOG00000054474",46
"ENSRNOG00000024832",0
"ENSRNOG00000031595",5
"ENSRNOG00000018631",0
"ENSRNOG00000033076",3
"ENSRNOG00000016767",131
"ENSRNOG00000016585",295
"ENSRNOG00000048719",79
"ENSRNOG00000022021",14
"ENSRNOG00000045918",169
"ENSRNOG00000016992",0
"ENSRNOG00000001456",777
"ENSRNOG00000026120",1052
"ENSRNOG00000068619",0
"ENSRNOG00000002624",0
"ENSRNOG00000018070",0
"ENSRNOG00000028913",0
"ENSRNOG00000068936",0
"ENSRNOG00000068312",0
"ENSRNOG00000016998",565
"ENSRNOG00000002609",47
"ENSRNOG00000014264",58
"ENSRNOG00000002480",117
"ENSRNOG00000062602",0
"ENSRNOG00000018200",0
"ENSRNOG00000014019",204
"ENSRNOG00000002461",5570
"ENSRNOG00000017803",83
"ENSRNOG00000014460",970
"ENSRNOG00000018110",684
"ENSRNOG00000049614",371
"ENSRNOG00000018478",0
"ENSRNOG00000017866",332
"ENSRNOG00000014007",20
"ENSRNOG00000014361",182
"ENSRNOG00000055012",320
"ENSRNOG00000015288",582
"ENSRNOG00000014702",1
"ENSRNOG00000017988",56
"ENSRNOG00000058094",579
"ENSRNOG00000023831",0
"ENSRNOG00000038331",1
"ENSRNOG00000050209",0
"ENSRNOG00000066344",432
"ENSRNOG00000018202",0
"ENSRNOG00000016497",72
"ENSRNOG00000067756",0
"ENSRNOG00000030442",2834
"ENSRNOG00000038361",0
"ENSRNOG00000040116",0
"ENSRNOG00000067517",85
"ENSRNOG00000017987",0
"ENSRNOG00000027229",187
"ENSRNOG00000019336",37
"ENSRNOG00000015522",285
"ENSRNOG00000017644",384
"ENSRNOG00000019096",0
"ENSRNOG00000014548",2718
"ENSRNOG00000018886",1553
"ENSRNOG00000069985",13
"ENSRNOG00000018999",219
"ENSRNOG00000063174",0
"ENSRNOG00000015101",1
"ENSRNOG00000019027",102
"ENSRNOG00000050332",0
"ENSRNOG00000023661",603
"ENSRNOG00000017991",138
"ENSRNOG00000018554",596
"ENSRNOG00000018566",2790
"ENSRNOG00000015292",339
"ENSRNOG00000014481",1
"ENSRNOG00000027234",104
"ENSRNOG00000059415",0
"ENSRNOG00000064278",0
"ENSRNOG00000017466",1393
"ENSRNOG00000067224",0
"ENSRNOG00000018044",147
"ENSRNOG00000013469",3965
"ENSRNOG00000017981",21
"ENSRNOG00000016283",0
"ENSRNOG00000017791",113
"ENSRNOG00000013717",233
"ENSRNOG00000018125",181
"ENSRNOG00000017951",667
"ENSRNOG00000014886",368
"ENSRNOG00000062407",5
"ENSRNOG00000017904",324
"ENSRNOG00000067341",11
"ENSRNOG00000018905",0
"ENSRNOG00000016174",138
"ENSRNOG00000069645",0
"ENSRNOG00000059019",0
"ENSRNOG00000018767",153
"ENSRNOG00000026376",0
"ENSRNOG00000063512",0
"ENSRNOG00000022712",5
"ENSRNOG00000024499",0
"ENSRNOG00000065875",3
"ENSRNOG00000015701",488
"ENSRNOG00000023593",101
"ENSRNOG00000018760",16
"ENSRNOG00000050767",79
"ENSRNOG00000017595",807
"ENSRNOG00000015437",232
"ENSRNOG00000023799",22
"ENSRNOG00000018972",364
"ENSRNOG00000039379",12
"ENSRNOG00000026132",55
"ENSRNOG00000023778",593
"ENSRNOG00000057362",0
"ENSRNOG00000017882",76
"ENSRNOG00000014049",154
"ENSRNOG00000023587",321
"ENSRNOG00000066940",0
"ENSRNOG00000024111",7
"ENSRNOG00000013928",388
"ENSRNOG00000023278",273
"ENSRNOG00000013756",117
"ENSRNOG00000031495",117
"ENSRNOG00000016672",1
"ENSRNOG00000017741",177
"ENSRNOG00000032215",196
"ENSRNOG00000017083",0
"ENSRNOG00000016705",438
"ENSRNOG00000034229",0
"ENSRNOG00000015008",0
"ENSRNOG00000000137",0
"ENSRNOG00000070083",0
"ENSRNOG00000016226",48
"ENSRNOG00000048576",6
"ENSRNOG00000017787",267
"ENSRNOG00000070025",0
"ENSRNOG00000033772",518
"ENSRNOG00000015957",0
"ENSRNOG00000017962",650
"ENSRNOG00000066714",245
"ENSRNOG00000063669",0
"ENSRNOG00000038761",231
"ENSRNOG00000068561",0
"ENSRNOG00000068554",0
"ENSRNOG00000023334",243
"ENSRNOG00000039183",56
"ENSRNOG00000001792",5
"ENSRNOG00000001956",188
"ENSRNOG00000002241",81
"ENSRNOG00000003088",241
"ENSRNOG00000028005",0
"ENSRNOG00000032187",0
"ENSRNOG00000031653",51
"ENSRNOG00000001634",1
"ENSRNOG00000001633",1659
"ENSRNOG00000002255",366
"ENSRNOG00000001806",0
"ENSRNOG00000038370",0
"ENSRNOG00000051711",289
"ENSRNOG00000030387",0
"ENSRNOG00000021469",81
"ENSRNOG00000001809",0
"ENSRNOG00000001821",0
"ENSRNOG00000066346",44
"ENSRNOG00000023463",188
"ENSRNOG00000001816",52
"ENSRNOG00000001627",9144
"ENSRNOG00000021992",0
"ENSRNOG00000001789",566
"ENSRNOG00000001815",1962
"ENSRNOG00000002701",1
"ENSRNOG00000001785",1072
"ENSRNOG00000001837",0
"ENSRNOG00000038355",1
"ENSRNOG00000023400",195
"ENSRNOG00000069473",0
"ENSRNOG00000026085",117
"ENSRNOG00000031669",3061
"ENSRNOG00000026008",154
"ENSRNOG00000066242",17
"ENSRNOG00000002238",0
"ENSRNOG00000033929",0
"ENSRNOG00000001827",743
"ENSRNOG00000064199",0
"ENSRNOG00000002176",446
"ENSRNOG00000001770",35
"ENSRNOG00000001797",212
"ENSRNOG00000031801",510
"ENSRNOG00000061038",0
"ENSRNOG00000002240",373
"ENSRNOG00000043069",180
"ENSRNOG00000047894",1
"ENSRNOG00000002229",353
"ENSRNOG00000001955",0
"ENSRNOG00000063811",410
"ENSRNOG00000001943",0
"ENSRNOG00000029564",0
"ENSRNOG00000042598",0
"ENSRNOG00000022110",0
"ENSRNOG00000002145",2
"ENSRNOG00000065935",19
"ENSRNOG00000022136",1
"ENSRNOG00000002215",498
"ENSRNOG00000046283",126
"ENSRNOG00000025423",14
"ENSRNOG00000001773",320
"ENSRNOG00000002171",1607
"ENSRNOG00000025055",0
"ENSRNOG00000032327",188
"ENSRNOG00000001708",1680
"ENSRNOG00000034233",750
"ENSRNOG00000038160",393
"ENSRNOG00000023030",0
"ENSRNOG00000029178",378
"ENSRNOG00000059880",336
"ENSRNOG00000025404",0
"ENSRNOG00000023107",588
"ENSRNOG00000066784",0
"ENSRNOG00000064614",0
"ENSRNOG00000066258",0
"ENSRNOG00000054334",83
"ENSRNOG00000055586",0
"ENSRNOG00000064186",0
"ENSRNOG00000001776",0
"ENSRNOG00000001764",273
"ENSRNOG00000001765",1
"ENSRNOG00000042289",3
"ENSRNOG00000001762",1159
"ENSRNOG00000054404",0
"ENSRNOG00000048434",0
"ENSRNOG00000001766",249
"ENSRNOG00000002094",272
"ENSRNOG00000001796",92
"ENSRNOG00000001758",56
"ENSRNOG00000002069",396
"ENSRNOG00000049950",0
"ENSRNOG00000001712",414
"ENSRNOG00000022007",0
"ENSRNOG00000001803",555
"ENSRNOG00000001707",4
"ENSRNOG00000053301",0
"ENSRNOG00000026458",218
"ENSRNOG00000056574",0
"ENSRNOG00000002141",1694
"ENSRNOG00000001709",2767
"ENSRNOG00000001783",435
"ENSRNOG00000002013",0
"ENSRNOG00000001706",793
"ENSRNOG00000001710",179
"ENSRNOG00000002044",41
"ENSRNOG00000001911",2
"ENSRNOG00000001750",19
"ENSRNOG00000013721",151
"ENSRNOG00000060806",0
"ENSRNOG00000058590",0
"ENSRNOG00000042367",2
"ENSRNOG00000039048",51
"ENSRNOG00000002052",22195
"ENSRNOG00000059447",0
"ENSRNOG00000070163",0
"ENSRNOG00000064181",0
"ENSRNOG00000069249",0
"ENSRNOG00000064589",0
"ENSRNOG00000001748",86
"ENSRNOG00000053406",33
"ENSRNOG00000001658",0
"ENSRNOG00000001742",92
"ENSRNOG00000069912",0
"ENSRNOG00000001632",417
"ENSRNOG00000060348",9
"ENSRNOG00000001747",918
"ENSRNOG00000067977",0
"ENSRNOG00000001757",30
"ENSRNOG00000030983",0
"ENSRNOG00000057815",15
"ENSRNOG00000039850",120
"ENSRNOG00000046969",334
"ENSRNOG00000001647",210
"ENSRNOG00000002046",0
"ENSRNOG00000064973",270
"ENSRNOG00000045770",459
"ENSRNOG00000002041",437
"ENSRNOG00000001746",224
"ENSRNOG00000049686",92
"ENSRNOG00000048861",46
"ENSRNOG00000028077",0
"ENSRNOG00000063031",56
"ENSRNOG00000001786",547
"ENSRNOG00000001525",2
"ENSRNOG00000001682",1291
"ENSRNOG00000001795",1763
"ENSRNOG00000001738",1533
"ENSRNOG00000046836",1
"ENSRNOG00000039024",32
"ENSRNOG00000001736",133
"ENSRNOG00000046850",4
"ENSRNOG00000068165",0
"ENSRNOG00000003114",66
"ENSRNOG00000062641",0
