"","LHNS3_aligned.bam"
"ENSRNOG00000012012",143
"ENSRNOG00000062626",0
"ENSRNOG00000060405",2
"ENSRNOG00000054276",0
"ENSRNOG00000035583",0
"ENSRNOG00000064640",0
"ENSRNOG00000057576",0
"ENSRNOG00000051849",0
"ENSRNOG00000063503",0
"ENSRNOG00000061287",0
"ENSRNOG00000035578",0
"ENSRNOG00000011678",105
"ENSRNOG00000069993",0
"ENSRNOG00000056893",0
"ENSRNOG00000035471",0
"ENSRNOG00000065455",0
"ENSRNOG00000060150",0
"ENSRNOG00000065085",0
"ENSRNOG00000035629",0
"ENSRNOG00000011560",354
"ENSRNOG00000066053",1
"ENSRNOG00000068227",0
"ENSRNOG00000068559",0
"ENSRNOG00000066538",0
"ENSRNOG00000060682",0
"ENSRNOG00000069181",1
"ENSRNOG00000052354",567
"ENSRNOG00000057216",0
"ENSRNOG00000035649",0
"ENSRNOG00000064094",1
"ENSRNOG00000057812",0
"ENSRNOG00000065769",0
"ENSRNOG00000070936",8
"ENSRNOG00000038760",0
"ENSRNOG00000035657",0
"ENSRNOG00000065612",0
"ENSRNOG00000066005",4
"ENSRNOG00000065401",0
"ENSRNOG00000068082",0
"ENSRNOG00000068133",0
"ENSRNOG00000062371",2
"ENSRNOG00000064804",0
"ENSRNOG00000068621",0
"ENSRNOG00000068383",0
"ENSRNOG00000058865",0
"ENSRNOG00000063595",0
"ENSRNOG00000053976",0
"ENSRNOG00000065420",0
"ENSRNOG00000011316",53
"ENSRNOG00000070014",0
"ENSRNOG00000065060",0
"ENSRNOG00000066946",0
"ENSRNOG00000068304",0
"ENSRNOG00000069355",0
"ENSRNOG00000046326",0
"ENSRNOG00000053941",0
"ENSRNOG00000066682",0
"ENSRNOG00000070977",0
"ENSRNOG00000011762",551
"ENSRNOG00000065679",0
"ENSRNOG00000057970",3
"ENSRNOG00000071137",0
"ENSRNOG00000061759",0
"ENSRNOG00000033109",0
"ENSRNOG00000063561",0
"ENSRNOG00000014231",0
"ENSRNOG00000056328",0
"ENSRNOG00000062774",0
"ENSRNOG00000014282",0
"ENSRNOG00000063652",0
"ENSRNOG00000067698",0
"ENSRNOG00000066578",0
"ENSRNOG00000070214",0
"ENSRNOG00000013317",52
"ENSRNOG00000069194",0
"ENSRNOG00000065797",157
"ENSRNOG00000010708",501
"ENSRNOG00000039871",110
"ENSRNOG00000051403",0
"ENSRNOG00000065194",0
"ENSRNOG00000071126",0
"ENSRNOG00000031618",0
"ENSRNOG00000061145",0
"ENSRNOG00000065144",15
"ENSRNOG00000065498",0
"ENSRNOG00000070830",0
"ENSRNOG00000063639",11
"ENSRNOG00000054735",0
"ENSRNOG00000024785",0
"ENSRNOG00000063200",0
"ENSRNOG00000069641",0
"ENSRNOG00000018238",0
"ENSRNOG00000065189",0
"ENSRNOG00000052938",0
"ENSRNOG00000066240",0
"ENSRNOG00000012046",521
"ENSRNOG00000056766",0
"ENSRNOG00000063430",0
"ENSRNOG00000056759",0
"ENSRNOG00000065395",0
"ENSRNOG00000055553",0
"ENSRNOG00000061833",0
"ENSRNOG00000064305",0
"ENSRNOG00000059530",0
"ENSRNOG00000065126",2
"ENSRNOG00000016414",97
"ENSRNOG00000070464",0
"ENSRNOG00000012594",296
"ENSRNOG00000068863",0
"ENSRNOG00000059767",0
"ENSRNOG00000055682",0
"ENSRNOG00000039297",1133
"ENSRNOG00000061838",0
"ENSRNOG00000059034",0
"ENSRNOG00000016177",340
"ENSRNOG00000068027",0
"ENSRNOG00000060960",0
"ENSRNOG00000058061",0
"ENSRNOG00000065230",0
"ENSRNOG00000054135",0
"ENSRNOG00000062363",0
"ENSRNOG00000058452",0
"ENSRNOG00000069957",1
"ENSRNOG00000071028",0
"ENSRNOG00000063250",59
"ENSRNOG00000011544",208
"ENSRNOG00000070015",0
"ENSRNOG00000061641",17
"ENSRNOG00000014311",152
"ENSRNOG00000058525",0
"ENSRNOG00000069144",1
"ENSRNOG00000029808",0
"ENSRNOG00000024504",2
"ENSRNOG00000062348",0
"ENSRNOG00000054577",0
"ENSRNOG00000070675",0
"ENSRNOG00000033141",0
"ENSRNOG00000057363",0
"ENSRNOG00000068645",0
"ENSRNOG00000016460",3717
"ENSRNOG00000063915",2
"ENSRNOG00000066360",0
"ENSRNOG00000039284",49
"ENSRNOG00000062007",0
"ENSRNOG00000039489",17
"ENSRNOG00000012821",0
"ENSRNOG00000070715",1
"ENSRNOG00000057277",0
"ENSRNOG00000070972",0
"ENSRNOG00000063028",0
"ENSRNOG00000057251",0
"ENSRNOG00000029860",0
"ENSRNOG00000018177",0
"ENSRNOG00000058584",0
"ENSRNOG00000065303",2
"ENSRNOG00000063385",0
"ENSRNOG00000011548",22
"ENSRNOG00000057837",8
"ENSRNOG00000054493",3
"ENSRNOG00000066516",0
"ENSRNOG00000065534",2
"ENSRNOG00000057709",0
"ENSRNOG00000069433",3
"ENSRNOG00000013386",536
"ENSRNOG00000019895",282
"ENSRNOG00000055787",0
"ENSRNOG00000068890",0
"ENSRNOG00000010479",1642
"ENSRNOG00000016648",0
"ENSRNOG00000058479",0
"ENSRNOG00000013503",63
"ENSRNOG00000067974",2
"ENSRNOG00000066692",2
"ENSRNOG00000060935",0
"ENSRNOG00000070476",10
"ENSRNOG00000008203",0
"ENSRNOG00000054159",0
"ENSRNOG00000012488",541
"ENSRNOG00000062755",0
"ENSRNOG00000065567",19
"ENSRNOG00000034535",1
"ENSRNOG00000061269",0
"ENSRNOG00000064445",0
"ENSRNOG00000020216",152
"ENSRNOG00000010319",106
"ENSRNOG00000061398",0
"ENSRNOG00000063536",0
"ENSRNOG00000061120",0
"ENSRNOG00000058181",0
"ENSRNOG00000070060",2
"ENSRNOG00000009449",1699
"ENSRNOG00000063234",0
"ENSRNOG00000052992",0
"ENSRNOG00000042029",0
"ENSRNOG00000059298",0
"ENSRNOG00000059939",0
"ENSRNOG00000067706",1
"ENSRNOG00000068103",2
"ENSRNOG00000059627",0
"ENSRNOG00000067726",1
"ENSRNOG00000057990",0
"ENSRNOG00000067953",0
"ENSRNOG00000054707",0
"ENSRNOG00000020189",249
"ENSRNOG00000066324",0
"ENSRNOG00000065267",0
"ENSRNOG00000012844",610
"ENSRNOG00000056319",0
"ENSRNOG00000068534",0
"ENSRNOG00000011634",37
"ENSRNOG00000053495",0
"ENSRNOG00000070078",0
"ENSRNOG00000063907",1
"ENSRNOG00000071095",0
"ENSRNOG00000068458",0
"ENSRNOG00000053993",0
"ENSRNOG00000068783",163
"ENSRNOG00000013111",271
"ENSRNOG00000060347",0
"ENSRNOG00000029659",0
"ENSRNOG00000065894",0
"ENSRNOG00000064422",0
"ENSRNOG00000062832",0
"ENSRNOG00000063941",0
"ENSRNOG00000053120",0
"ENSRNOG00000066594",2
"ENSRNOG00000039543",1
"ENSRNOG00000063777",0
"ENSRNOG00000008059",0
"ENSRNOG00000060452",2
"ENSRNOG00000027839",165
"ENSRNOG00000070692",0
"ENSRNOG00000054386",0
"ENSRNOG00000054874",0
"ENSRNOG00000048980",19
"ENSRNOG00000052738",0
"ENSRNOG00000009034",193
"ENSRNOG00000053579",0
"ENSRNOG00000064280",0
"ENSRNOG00000067130",0
"ENSRNOG00000061336",0
"ENSRNOG00000013533",1222
"ENSRNOG00000065715",0
"ENSRNOG00000062908",0
"ENSRNOG00000027383",0
"ENSRNOG00000056821",0
"ENSRNOG00000069197",0
"ENSRNOG00000057947",0
"ENSRNOG00000069162",16
"ENSRNOG00000028810",0
"ENSRNOG00000015308",47
"ENSRNOG00000055587",0
"ENSRNOG00000035605",0
"ENSRNOG00000035645",0
"ENSRNOG00000063635",0
"ENSRNOG00000040381",0
"ENSRNOG00000064428",0
"ENSRNOG00000010798",1
"ENSRNOG00000011809",2
"ENSRNOG00000045973",0
"ENSRNOG00000062795",19
"ENSRNOG00000063486",0
"ENSRNOG00000009814",9
"ENSRNOG00000059279",0
"ENSRNOG00000063390",0
"ENSRNOG00000029146",209
"ENSRNOG00000020563",0
"ENSRNOG00000012402",0
"ENSRNOG00000066208",1
"ENSRNOG00000045641",0
"ENSRNOG00000057827",0
"ENSRNOG00000029220",348
"ENSRNOG00000064152",19
"ENSRNOG00000061157",0
"ENSRNOG00000008986",380
"ENSRNOG00000014904",2
"ENSRNOG00000069819",0
"ENSRNOG00000009873",320
"ENSRNOG00000018825",486
"ENSRNOG00000031100",0
"ENSRNOG00000008570",0
"ENSRNOG00000067125",2
"ENSRNOG00000025757",0
"ENSRNOG00000069044",0
"ENSRNOG00000065640",0
"ENSRNOG00000068573",0
"ENSRNOG00000064476",0
"ENSRNOG00000059188",0
"ENSRNOG00000022597",92
"ENSRNOG00000055101",0
"ENSRNOG00000065429",52
"ENSRNOG00000060835",0
"ENSRNOG00000056306",0
"ENSRNOG00000069953",0
"ENSRNOG00000069532",0
"ENSRNOG00000054766",0
"ENSRNOG00000010042",335
"ENSRNOG00000067762",337
"ENSRNOG00000015732",160
"ENSRNOG00000055932",0
"ENSRNOG00000051622",0
"ENSRNOG00000008814",2
"ENSRNOG00000054041",1
"ENSRNOG00000052692",0
"ENSRNOG00000063774",0
"ENSRNOG00000031449",0
"ENSRNOG00000042195",825
"ENSRNOG00000017424",2
"ENSRNOG00000053065",0
"ENSRNOG00000052683",0
"ENSRNOG00000064523",0
"ENSRNOG00000067145",0
"ENSRNOG00000011953",529
"ENSRNOG00000008834",75
"ENSRNOG00000059046",0
"ENSRNOG00000057168",0
"ENSRNOG00000016983",0
"ENSRNOG00000014291",618
"ENSRNOG00000069783",0
"ENSRNOG00000061555",0
"ENSRNOG00000067671",0
"ENSRNOG00000068549",0
"ENSRNOG00000051646",0
"ENSRNOG00000061152",1514
"ENSRNOG00000061494",0
"ENSRNOG00000068487",199
"ENSRNOG00000069315",0
"ENSRNOG00000070994",0
"ENSRNOG00000056111",0
"ENSRNOG00000065418",0
"ENSRNOG00000059855",0
"ENSRNOG00000063420",0
"ENSRNOG00000024798",107
"ENSRNOG00000047005",0
"ENSRNOG00000025011",1386
"ENSRNOG00000017286",71
"ENSRNOG00000009125",373
"ENSRNOG00000018069",183
"ENSRNOG00000009208",34
"ENSRNOG00000016828",0
"ENSRNOG00000053494",1
"ENSRNOG00000016804",0
"ENSRNOG00000011592",2727
"ENSRNOG00000020782",315
"ENSRNOG00000053334",1
"ENSRNOG00000018399",0
"ENSRNOG00000011621",1883
"ENSRNOG00000020321",155
"ENSRNOG00000025634",168
"ENSRNOG00000020377",2
"ENSRNOG00000066806",0
"ENSRNOG00000018105",401
"ENSRNOG00000065822",0
"ENSRNOG00000020685",1
"ENSRNOG00000060775",1304
"ENSRNOG00000067852",0
"ENSRNOG00000069821",0
"ENSRNOG00000025619",0
"ENSRNOG00000017027",0
"ENSRNOG00000062532",0
"ENSRNOG00000025589",0
"ENSRNOG00000066413",0
"ENSRNOG00000008989",23
"ENSRNOG00000020136",8
"ENSRNOG00000013968",111
"ENSRNOG00000063163",1
"ENSRNOG00000008785",92
"ENSRNOG00000039435",0
"ENSRNOG00000066673",0
"ENSRNOG00000062840",0
"ENSRNOG00000013089",175
"ENSRNOG00000060662",0
"ENSRNOG00000069519",0
"ENSRNOG00000022116",0
"ENSRNOG00000010947",3579
"ENSRNOG00000014887",91
"ENSRNOG00000020503",2
"ENSRNOG00000009431",14
"ENSRNOG00000032148",14
"ENSRNOG00000020506",87
"ENSRNOG00000019019",0
"ENSRNOG00000054269",0
"ENSRNOG00000018528",0
"ENSRNOG00000009090",1588
"ENSRNOG00000020544",185
"ENSRNOG00000038012",62
"ENSRNOG00000030483",341
"ENSRNOG00000009244",1887
"ENSRNOG00000013101",0
"ENSRNOG00000064786",0
"ENSRNOG00000013326",631
"ENSRNOG00000068252",1
"ENSRNOG00000066973",0
"ENSRNOG00000070770",0
"ENSRNOG00000019840",57
"ENSRNOG00000011168",163
"ENSRNOG00000009713",1415
"ENSRNOG00000053522",0
"ENSRNOG00000013505",2041
"ENSRNOG00000008847",6
"ENSRNOG00000010296",112
"ENSRNOG00000018536",643
"ENSRNOG00000065600",0
"ENSRNOG00000066599",0
"ENSRNOG00000049099",2631
"ENSRNOG00000008855",0
"ENSRNOG00000012791",861
"ENSRNOG00000018239",63
"ENSRNOG00000009145",112
"ENSRNOG00000050968",0
"ENSRNOG00000024509",0
"ENSRNOG00000069364",0
"ENSRNOG00000064504",0
"ENSRNOG00000066125",0
"ENSRNOG00000064194",0
"ENSRNOG00000063334",0
"ENSRNOG00000013459",460
"ENSRNOG00000005857",0
"ENSRNOG00000066711",0
"ENSRNOG00000025518",13
"ENSRNOG00000008734",1188
"ENSRNOG00000067381",0
"ENSRNOG00000070074",0
"ENSRNOG00000063931",0
"ENSRNOG00000067301",0
"ENSRNOG00000010137",490
"ENSRNOG00000009836",693
"ENSRNOG00000067669",0
"ENSRNOG00000007895",356
"ENSRNOG00000011158",1031
"ENSRNOG00000021712",216
"ENSRNOG00000069095",2
"ENSRNOG00000020401",1
"ENSRNOG00000067709",0
"ENSRNOG00000061275",0
"ENSRNOG00000065912",0
"ENSRNOG00000068543",0
"ENSRNOG00000055238",0
"ENSRNOG00000009690",219
"ENSRNOG00000070979",0
"ENSRNOG00000024022",561
"ENSRNOG00000067681",1
"ENSRNOG00000068831",0
"ENSRNOG00000010997",1
"ENSRNOG00000065703",0
"ENSRNOG00000064184",4
"ENSRNOG00000020264",297
"ENSRNOG00000013581",1069
"ENSRNOG00000009649",0
"ENSRNOG00000065367",0
"ENSRNOG00000022337",0
"ENSRNOG00000009470",1225
"ENSRNOG00000064677",0
"ENSRNOG00000009209",0
"ENSRNOG00000047211",123
"ENSRNOG00000053891",0
"ENSRNOG00000065860",0
"ENSRNOG00000054569",0
"ENSRNOG00000009530",13
"ENSRNOG00000068772",0
"ENSRNOG00000071105",5
"ENSRNOG00000020465",192
"ENSRNOG00000065100",0
"ENSRNOG00000066775",0
"ENSRNOG00000009625",1660
"ENSRNOG00000068941",0
"ENSRNOG00000063247",0
"ENSRNOG00000010058",840
"ENSRNOG00000030018",0
"ENSRNOG00000049583",0
"ENSRNOG00000063938",0
"ENSRNOG00000062910",0
"ENSRNOG00000020482",239
"ENSRNOG00000067050",0
"ENSRNOG00000010085",5
"ENSRNOG00000011471",1
"ENSRNOG00000009919",0
"ENSRNOG00000069606",0
"ENSRNOG00000065955",0
"ENSRNOG00000042267",0
"ENSRNOG00000013623",0
"ENSRNOG00000070380",3
"ENSRNOG00000009694",2015
"ENSRNOG00000014003",0
"ENSRNOG00000066524",0
"ENSRNOG00000064315",0
"ENSRNOG00000009766",820
"ENSRNOG00000066720",0
"ENSRNOG00000038068",0
"ENSRNOG00000014191",122
"ENSRNOG00000019246",22
"ENSRNOG00000063695",0
"ENSRNOG00000038917",0
"ENSRNOG00000070366",0
"ENSRNOG00000012521",2
"ENSRNOG00000009815",61
"ENSRNOG00000063949",0
"ENSRNOG00000064694",110
"ENSRNOG00000063134",0
"ENSRNOG00000007206",7
"ENSRNOG00000065815",0
"ENSRNOG00000064531",0
"ENSRNOG00000019438",297
"ENSRNOG00000042156",0
"ENSRNOG00000012644",512
"ENSRNOG00000064939",2
"ENSRNOG00000011646",6
"ENSRNOG00000024237",4
"ENSRNOG00000025302",78
"ENSRNOG00000005883",0
"ENSRNOG00000063168",0
"ENSRNOG00000067749",0
"ENSRNOG00000005869",469
"ENSRNOG00000021847",116
"ENSRNOG00000067066",0
"ENSRNOG00000019478",0
"ENSRNOG00000067546",0
"ENSRNOG00000068832",0
"ENSRNOG00000062588",163
"ENSRNOG00000070952",0
"ENSRNOG00000064323",0
"ENSRNOG00000010064",103
"ENSRNOG00000065453",0
"ENSRNOG00000066847",22
"ENSRNOG00000048431",402
"ENSRNOG00000011024",334
"ENSRNOG00000062279",116
"ENSRNOG00000019041",1715
"ENSRNOG00000059334",419
"ENSRNOG00000027012",456
"ENSRNOG00000012951",6
"ENSRNOG00000019162",12
"ENSRNOG00000012049",1
"ENSRNOG00000013793",0
"ENSRNOG00000049919",0
"ENSRNOG00000007320",0
"ENSRNOG00000068540",0
"ENSRNOG00000046301",0
"ENSRNOG00000064668",76
"ENSRNOG00000009820",1021
"ENSRNOG00000019503",1
"ENSRNOG00000047258",0
"ENSRNOG00000047637",0
"ENSRNOG00000019553",1220
"ENSRNOG00000047632",0
"ENSRNOG00000005957",145
"ENSRNOG00000019710",740
"ENSRNOG00000012440",59
"ENSRNOG00000019789",1
"ENSRNOG00000008053",12
"ENSRNOG00000020647",0
"ENSRNOG00000021910",0
"ENSRNOG00000031792",0
"ENSRNOG00000009522",0
"ENSRNOG00000014054",0
"ENSRNOG00000070413",0
"ENSRNOG00000069510",0
"ENSRNOG00000063482",0
"ENSRNOG00000008664",1688
"ENSRNOG00000046660",4082
"ENSRNOG00000033261",11
"ENSRNOG00000009661",249
"ENSRNOG00000008671",1
"ENSRNOG00000024703",803
"ENSRNOG00000058057",891
"ENSRNOG00000054782",726
"ENSRNOG00000056343",1722
"ENSRNOG00000063112",0
"ENSRNOG00000012918",667
"ENSRNOG00000010352",923
"ENSRNOG00000024125",0
"ENSRNOG00000014398",45
"ENSRNOG00000013707",90
"ENSRNOG00000007378",1
"ENSRNOG00000015921",15
"ENSRNOG00000015939",143
"ENSRNOG00000014659",24
"ENSRNOG00000010737",4234
"ENSRNOG00000028821",1
"ENSRNOG00000067366",0
"ENSRNOG00000007632",42
"ENSRNOG00000062980",0
"ENSRNOG00000014509",764
"ENSRNOG00000017828",39
"ENSRNOG00000068885",0
"ENSRNOG00000066964",0
"ENSRNOG00000064732",0
"ENSRNOG00000067241",13
"ENSRNOG00000040007",0
"ENSRNOG00000031535",0
"ENSRNOG00000042281",0
"ENSRNOG00000066375",5
"ENSRNOG00000051564",407
"ENSRNOG00000070038",0
"ENSRNOG00000014518",0
"ENSRNOG00000037884",0
"ENSRNOG00000037886",1
"ENSRNOG00000009278",3
"ENSRNOG00000009481",248
"ENSRNOG00000066148",110
"ENSRNOG00000063586",0
"ENSRNOG00000010555",0
"ENSRNOG00000014603",313
"ENSRNOG00000031720",0
"ENSRNOG00000063939",0
"ENSRNOG00000000340",1797
"ENSRNOG00000009849",152
"ENSRNOG00000050211",8
"ENSRNOG00000010311",638
"ENSRNOG00000017373",84
"ENSRNOG00000014653",1
"ENSRNOG00000015095",102
"ENSRNOG00000000341",2422
"ENSRNOG00000012912",0
"ENSRNOG00000013876",133
"ENSRNOG00000066389",4
"ENSRNOG00000026247",0
"ENSRNOG00000069977",0
"ENSRNOG00000009871",4
"ENSRNOG00000014265",1
"ENSRNOG00000063660",26
"ENSRNOG00000039829",0
"ENSRNOG00000011611",1061
"ENSRNOG00000011598",5
"ENSRNOG00000011427",15
"ENSRNOG00000008794",449
"ENSRNOG00000064141",0
"ENSRNOG00000021680",102
"ENSRNOG00000009102",5425
"ENSRNOG00000014358",0
"ENSRNOG00000004516",886
"ENSRNOG00000008565",133
"ENSRNOG00000009288",29
"ENSRNOG00000008140",3237
"ENSRNOG00000012751",2903
"ENSRNOG00000069746",2
"ENSRNOG00000013835",0
"ENSRNOG00000011831",63
"ENSRNOG00000014075",12
"ENSRNOG00000011603",178
"ENSRNOG00000012014",182
"ENSRNOG00000009419",822
"ENSRNOG00000038762",0
"ENSRNOG00000066497",88
"ENSRNOG00000030724",0
"ENSRNOG00000011203",1175
"ENSRNOG00000010028",143
"ENSRNOG00000012209",182
"ENSRNOG00000011511",860
"ENSRNOG00000011177",3
"ENSRNOG00000011323",0
"ENSRNOG00000014945",969
"ENSRNOG00000010890",1307
"ENSRNOG00000065026",0
"ENSRNOG00000068183",305
"ENSRNOG00000015075",29
"ENSRNOG00000032690",609
"ENSRNOG00000015477",0
"ENSRNOG00000011373",205
"ENSRNOG00000009181",0
"ENSRNOG00000007203",462
"ENSRNOG00000009192",88
"ENSRNOG00000038483",10
"ENSRNOG00000007956",65
"ENSRNOG00000009440",0
"ENSRNOG00000057042",145
"ENSRNOG00000009832",992
"ENSRNOG00000009802",49
"ENSRNOG00000008641",138
"ENSRNOG00000038759",0
"ENSRNOG00000038758",0
"ENSRNOG00000006334",217
"ENSRNOG00000038757",0
"ENSRNOG00000013288",713
"ENSRNOG00000010331",8066
"ENSRNOG00000026328",1
"ENSRNOG00000009785",78
"ENSRNOG00000021314",592
"ENSRNOG00000013922",12
"ENSRNOG00000011342",1
"ENSRNOG00000006462",506
"ENSRNOG00000070558",0
"ENSRNOG00000026616",0
"ENSRNOG00000065077",15
"ENSRNOG00000013658",0
"ENSRNOG00000009811",2726
"ENSRNOG00000013916",0
"ENSRNOG00000027040",58
"ENSRNOG00000010721",105
"ENSRNOG00000067464",0
"ENSRNOG00000067330",112
"ENSRNOG00000012363",5
"ENSRNOG00000025638",0
"ENSRNOG00000014310",127
"ENSRNOG00000010489",451
"ENSRNOG00000052414",0
"ENSRNOG00000064068",0
"ENSRNOG00000054879",0
"ENSRNOG00000070489",0
"ENSRNOG00000012710",752
"ENSRNOG00000012628",3
"ENSRNOG00000025094",1
"ENSRNOG00000012273",0
"ENSRNOG00000014010",2
"ENSRNOG00000017481",358
"ENSRNOG00000016321",363
"ENSRNOG00000011969",341
"ENSRNOG00000016758",3716
"ENSRNOG00000016777",99
"ENSRNOG00000016939",338
"ENSRNOG00000004752",32
"ENSRNOG00000010989",2020
"ENSRNOG00000012850",592
"ENSRNOG00000064565",257
"ENSRNOG00000060401",2
"ENSRNOG00000070657",56
"ENSRNOG00000013034",0
"ENSRNOG00000005783",424
"ENSRNOG00000069198",2
"ENSRNOG00000065677",2
"ENSRNOG00000014237",87
"ENSRNOG00000048195",34
"ENSRNOG00000006422",0
"ENSRNOG00000010516",2
"ENSRNOG00000071188",0
"ENSRNOG00000040122",1
"ENSRNOG00000014661",26
"ENSRNOG00000046912",365
"ENSRNOG00000064483",1
"ENSRNOG00000009274",305
"ENSRNOG00000009783",1808
"ENSRNOG00000009042",1461
"ENSRNOG00000062911",0
"ENSRNOG00000068637",0
"ENSRNOG00000011461",358
"ENSRNOG00000010765",18872
"ENSRNOG00000012325",477
"ENSRNOG00000057755",915
"ENSRNOG00000056617",1004
"ENSRNOG00000007136",2641
"ENSRNOG00000009297",283
"ENSRNOG00000009206",0
"ENSRNOG00000006143",252
"ENSRNOG00000005985",9
"ENSRNOG00000005993",93
"ENSRNOG00000008949",245
"ENSRNOG00000008167",397
"ENSRNOG00000007817",117
"ENSRNOG00000006649",754
"ENSRNOG00000007046",23
"ENSRNOG00000064871",1
"ENSRNOG00000006898",231
"ENSRNOG00000006619",101
"ENSRNOG00000069647",0
"ENSRNOG00000006554",483
"ENSRNOG00000019232",314
"ENSRNOG00000018938",37
"ENSRNOG00000017820",0
"ENSRNOG00000018853",0
"ENSRNOG00000042120",0
"ENSRNOG00000069385",365
"ENSRNOG00000029549",631
"ENSRNOG00000068518",0
"ENSRNOG00000064755",2
"ENSRNOG00000019519",7
"ENSRNOG00000070010",1
"ENSRNOG00000030925",40
"ENSRNOG00000027506",0
"ENSRNOG00000063738",3
"ENSRNOG00000033763",3
"ENSRNOG00000061359",140
"ENSRNOG00000039876",188
"ENSRNOG00000021752",0
"ENSRNOG00000038520",1
"ENSRNOG00000067437",85
"ENSRNOG00000018685",0
"ENSRNOG00000069521",488
"ENSRNOG00000017558",108
"ENSRNOG00000066822",26
"ENSRNOG00000019533",25
"ENSRNOG00000018698",916
"ENSRNOG00000068870",0
"ENSRNOG00000063235",5
"ENSRNOG00000052320",0
"ENSRNOG00000017445",0
"ENSRNOG00000058811",0
"ENSRNOG00000051428",0
"ENSRNOG00000038047",535
"ENSRNOG00000060985",0
"ENSRNOG00000017577",35
"ENSRNOG00000058895",0
"ENSRNOG00000064216",9
"ENSRNOG00000051566",0
"ENSRNOG00000038045",1295
"ENSRNOG00000063796",97
"ENSRNOG00000062940",0
"ENSRNOG00000068127",0
"ENSRNOG00000064431",0
"ENSRNOG00000054187",0
"ENSRNOG00000063460",0
"ENSRNOG00000064328",3
"ENSRNOG00000062394",0
"ENSRNOG00000017093",397
"ENSRNOG00000059499",0
"ENSRNOG00000070037",0
"ENSRNOG00000065074",0
"ENSRNOG00000069116",139
"ENSRNOG00000060417",0
"ENSRNOG00000062867",0
"ENSRNOG00000066580",1
"ENSRNOG00000063648",0
"ENSRNOG00000014834",386
"ENSRNOG00000067597",0
"ENSRNOG00000069741",0
"ENSRNOG00000016710",1
"ENSRNOG00000066957",0
"ENSRNOG00000065382",0
"ENSRNOG00000052457",0
"ENSRNOG00000062924",26
"ENSRNOG00000016950",283
"ENSRNOG00000012747",0
"ENSRNOG00000062851",3
"ENSRNOG00000064317",0
"ENSRNOG00000066463",35
"ENSRNOG00000067963",83
"ENSRNOG00000005017",150
"ENSRNOG00000062936",0
"ENSRNOG00000067121",16
"ENSRNOG00000064580",0
"ENSRNOG00000063944",4
"ENSRNOG00000059156",0
"ENSRNOG00000009861",12
"ENSRNOG00000058199",0
"ENSRNOG00000062456",0
"ENSRNOG00000055896",0
"ENSRNOG00000064004",1
"ENSRNOG00000066756",0
"ENSRNOG00000040101",350
"ENSRNOG00000018113",902
"ENSRNOG00000051584",0
"ENSRNOG00000066301",46
"ENSRNOG00000051833",0
"ENSRNOG00000018489",0
"ENSRNOG00000018407",0
"ENSRNOG00000063546",1
"ENSRNOG00000068264",0
"ENSRNOG00000057631",0
"ENSRNOG00000064579",1
"ENSRNOG00000056514",0
"ENSRNOG00000042026",0
"ENSRNOG00000069244",0
"ENSRNOG00000019282",1630
"ENSRNOG00000064109",0
"ENSRNOG00000067485",7
"ENSRNOG00000063067",3
"ENSRNOG00000051410",0
"ENSRNOG00000070395",0
"ENSRNOG00000069114",0
"ENSRNOG00000056058",0
"ENSRNOG00000062734",0
"ENSRNOG00000068774",1
"ENSRNOG00000059319",7
"ENSRNOG00000054822",0
"ENSRNOG00000062647",7
"ENSRNOG00000067621",0
"ENSRNOG00000070359",1
"ENSRNOG00000065443",1
"ENSRNOG00000053558",0
"ENSRNOG00000067401",0
"ENSRNOG00000053330",1
"ENSRNOG00000056440",0
"ENSRNOG00000049410",12
"ENSRNOG00000069703",0
"ENSRNOG00000019272",100
"ENSRNOG00000068339",0
"ENSRNOG00000070722",0
"ENSRNOG00000069161",0
"ENSRNOG00000014165",1960
"ENSRNOG00000059165",0
"ENSRNOG00000066735",0
"ENSRNOG00000067481",0
"ENSRNOG00000061286",0
"ENSRNOG00000064357",36
"ENSRNOG00000051896",0
"ENSRNOG00000066037",0
"ENSRNOG00000064337",0
"ENSRNOG00000055595",0
"ENSRNOG00000016480",0
"ENSRNOG00000062432",0
"ENSRNOG00000018046",618
"ENSRNOG00000064793",5
"ENSRNOG00000055463",0
"ENSRNOG00000070418",0
"ENSRNOG00000070714",0
"ENSRNOG00000067975",0
"ENSRNOG00000069575",0
"ENSRNOG00000067998",0
"ENSRNOG00000056205",0
"ENSRNOG00000063990",0
"ENSRNOG00000067009",0
"ENSRNOG00000055730",0
"ENSRNOG00000057581",0
"ENSRNOG00000012727",1
"ENSRNOG00000067275",0
"ENSRNOG00000017040",16
"ENSRNOG00000051874",0
"ENSRNOG00000057046",0
"ENSRNOG00000063699",0
"ENSRNOG00000067925",0
"ENSRNOG00000061790",0
"ENSRNOG00000068410",3
"ENSRNOG00000070020",0
"ENSRNOG00000064150",2
"ENSRNOG00000065466",0
"ENSRNOG00000067157",0
"ENSRNOG00000047594",417
"ENSRNOG00000064218",0
"ENSRNOG00000058085",0
"ENSRNOG00000035594",8
"ENSRNOG00000061070",0
"ENSRNOG00000051469",0
"ENSRNOG00000041319",0
"ENSRNOG00000067016",0
"ENSRNOG00000035467",4
"ENSRNOG00000035613",10
"ENSRNOG00000012040",1
"ENSRNOG00000070654",0
"ENSRNOG00000068467",0
"ENSRNOG00000061748",0
