"","PDGFNS3_aligned.bam"
"ENSRNOG00000004440",8
"ENSRNOG00000002728",8
"ENSRNOG00000039548",0
"ENSRNOG00000039504",61
"ENSRNOG00000003296",324
"ENSRNOG00000063211",0
"ENSRNOG00000052080",19
"ENSRNOG00000039326",0
"ENSRNOG00000027463",18
"ENSRNOG00000065084",8
"ENSRNOG00000003119",0
"ENSRNOG00000005180",0
"ENSRNOG00000062649",0
"ENSRNOG00000064480",914
"ENSRNOG00000031307",0
"ENSRNOG00000065866",0
"ENSRNOG00000070218",0
"ENSRNOG00000050229",0
"ENSRNOG00000011704",332
"ENSRNOG00000009291",3
"ENSRNOG00000013353",634
"ENSRNOG00000018023",966
"ENSRNOG00000018295",553
"ENSRNOG00000008351",47
"ENSRNOG00000062766",0
"ENSRNOG00000070556",0
"ENSRNOG00000008543",367
"ENSRNOG00000062372",0
"ENSRNOG00000045711",0
"ENSRNOG00000065063",0
"ENSRNOG00000008829",1500
"ENSRNOG00000013804",1120
"ENSRNOG00000011039",1
"ENSRNOG00000014148",707
"ENSRNOG00000009745",441
"ENSRNOG00000010178",640
"ENSRNOG00000015495",269
"ENSRNOG00000011167",108
"ENSRNOG00000010935",0
"ENSRNOG00000011237",661
"ENSRNOG00000031849",1
"ENSRNOG00000017170",69
"ENSRNOG00000011873",184
"ENSRNOG00000010645",5991
"ENSRNOG00000047413",5
"ENSRNOG00000064161",0
"ENSRNOG00000010063",235
"ENSRNOG00000067178",0
"ENSRNOG00000070834",0
"ENSRNOG00000070976",8
"ENSRNOG00000012491",0
"ENSRNOG00000014982",0
"ENSRNOG00000067796",0
"ENSRNOG00000064001",0
"ENSRNOG00000000155",627
"ENSRNOG00000066061",0
"ENSRNOG00000012255",684
"ENSRNOG00000012515",0
"ENSRNOG00000067438",0
"ENSRNOG00000033642",0
"ENSRNOG00000001052",418
"ENSRNOG00000014192",339
"ENSRNOG00000066232",0
"ENSRNOG00000065899",0
"ENSRNOG00000016271",14821
"ENSRNOG00000069012",0
"ENSRNOG00000047419",0
"ENSRNOG00000015054",354
"ENSRNOG00000032368",0
"ENSRNOG00000012545",0
"ENSRNOG00000012526",0
"ENSRNOG00000008739",0
"ENSRNOG00000016029",697
"ENSRNOG00000030687",0
"ENSRNOG00000029613",0
"ENSRNOG00000008804",0
"ENSRNOG00000065218",0
"ENSRNOG00000039487",0
"ENSRNOG00000063079",0
"ENSRNOG00000025615",0
"ENSRNOG00000015577",287
"ENSRNOG00000054022",5
"ENSRNOG00000062920",0
"ENSRNOG00000030110",1
"ENSRNOG00000025562",0
"ENSRNOG00000066425",0
"ENSRNOG00000039500",0
"ENSRNOG00000062984",0
"ENSRNOG00000069587",0
"ENSRNOG00000064358",0
"ENSRNOG00000008800",0
"ENSRNOG00000063204",0
"ENSRNOG00000067511",0
"ENSRNOG00000069251",0
"ENSRNOG00000042103",0
"ENSRNOG00000014478",9980
"ENSRNOG00000039060",0
"ENSRNOG00000070633",2
"ENSRNOG00000020382",0
"ENSRNOG00000068095",0
"ENSRNOG00000063996",0
"ENSRNOG00000008850",260
"ENSRNOG00000057750",100
"ENSRNOG00000021843",3
"ENSRNOG00000067714",22
"ENSRNOG00000048585",96
"ENSRNOG00000058011",3968
"ENSRNOG00000025239",10
"ENSRNOG00000031532",457
"ENSRNOG00000013433",0
"ENSRNOG00000022760",25
"ENSRNOG00000008892",412
"ENSRNOG00000029077",72
"ENSRNOG00000021823",2
"ENSRNOG00000050996",0
"ENSRNOG00000011657",9
"ENSRNOG00000070802",0
"ENSRNOG00000026056",3
"ENSRNOG00000064764",76
"ENSRNOG00000038291",0
"ENSRNOG00000049650",0
"ENSRNOG00000029516",0
"ENSRNOG00000038122",0
"ENSRNOG00000030871",258
"ENSRNOG00000009333",218
"ENSRNOG00000045597",0
"ENSRNOG00000029520",21
"ENSRNOG00000038074",12334
"ENSRNOG00000062952",0
"ENSRNOG00000009663",1029
"ENSRNOG00000038041",0
"ENSRNOG00000022492",17
"ENSRNOG00000001030",8805
"ENSRNOG00000009521",0
"ENSRNOG00000009948",1130
"ENSRNOG00000065791",0
"ENSRNOG00000031960",306
"ENSRNOG00000063983",0
"ENSRNOG00000064722",0
"ENSRNOG00000064971",0
"ENSRNOG00000055266",0
"ENSRNOG00000067582",0
"ENSRNOG00000029824",0
"ENSRNOG00000068404",0
"ENSRNOG00000063454",2
"ENSRNOG00000010261",3
"ENSRNOG00000070732",7
"ENSRNOG00000042612",0
"ENSRNOG00000068233",0
"ENSRNOG00000068357",0
"ENSRNOG00000070440",6
"ENSRNOG00000025868",5
"ENSRNOG00000033030",914
"ENSRNOG00000031251",1
"ENSRNOG00000009982",1636
"ENSRNOG00000029267",540
"ENSRNOG00000051066",0
"ENSRNOG00000009063",435
"ENSRNOG00000063800",673
"ENSRNOG00000065956",0
"ENSRNOG00000066653",2
"ENSRNOG00000070072",1208
"ENSRNOG00000062868",0
"ENSRNOG00000065038",2
"ENSRNOG00000062313",13
"ENSRNOG00000043061",76
"ENSRNOG00000062503",2940
"ENSRNOG00000068647",411
"ENSRNOG00000059922",7
"ENSRNOG00000009471",0
"ENSRNOG00000051706",1880
"ENSRNOG00000068903",1
"ENSRNOG00000063033",18
"ENSRNOG00000067118",0
"ENSRNOG00000068308",0
"ENSRNOG00000062863",2
"ENSRNOG00000013236",311
"ENSRNOG00000009512",1818
"ENSRNOG00000010375",0
"ENSRNOG00000013287",541
"ENSRNOG00000025625",0
"ENSRNOG00000064609",60
"ENSRNOG00000025597",0
"ENSRNOG00000063584",3
"ENSRNOG00000065141",0
"ENSRNOG00000009412",604
"ENSRNOG00000069584",0
"ENSRNOG00000032133",0
"ENSRNOG00000070444",0
"ENSRNOG00000063957",0
"ENSRNOG00000064658",0
"ENSRNOG00000042960",234
"ENSRNOG00000071047",0
"ENSRNOG00000021943",0
"ENSRNOG00000001049",22444
"ENSRNOG00000029316",82
"ENSRNOG00000047106",110
"ENSRNOG00000009987",1775
"ENSRNOG00000022094",143
"ENSRNOG00000042404",18
"ENSRNOG00000047817",165
"ENSRNOG00000067430",10
"ENSRNOG00000010065",238
"ENSRNOG00000042253",345
"ENSRNOG00000013280",0
"ENSRNOG00000008970",0
"ENSRNOG00000024061",2
"ENSRNOG00000038228",65
"ENSRNOG00000068464",0
"ENSRNOG00000006751",1555
"ENSRNOG00000069429",0
"ENSRNOG00000062969",0
"ENSRNOG00000048927",658
"ENSRNOG00000007246",597
"ENSRNOG00000033366",0
"ENSRNOG00000045632",0
"ENSRNOG00000001037",317
"ENSRNOG00000064703",0
"ENSRNOG00000059044",0
"ENSRNOG00000001033",466
"ENSRNOG00000048795",1943
"ENSRNOG00000010389",694
"ENSRNOG00000064095",0
"ENSRNOG00000071004",0
"ENSRNOG00000031061",2072
"ENSRNOG00000064846",0
"ENSRNOG00000013306",20
"ENSRNOG00000062797",0
"ENSRNOG00000049976",0
"ENSRNOG00000062484",0
"ENSRNOG00000066180",0
"ENSRNOG00000045863",550
"ENSRNOG00000007701",654
"ENSRNOG00000062724",0
"ENSRNOG00000025473",0
"ENSRNOG00000039432",1
"ENSRNOG00000051907",0
"ENSRNOG00000069768",0
"ENSRNOG00000025512",155
"ENSRNOG00000064134",0
"ENSRNOG00000067574",0
"ENSRNOG00000053145",1194
"ENSRNOG00000061293",0
"ENSRNOG00000025640",0
"ENSRNOG00000066274",0
"ENSRNOG00000009075",63
"ENSRNOG00000056892",0
"ENSRNOG00000064043",0
"ENSRNOG00000027633",0
"ENSRNOG00000031304",0
"ENSRNOG00000021831",5
"ENSRNOG00000009074",13
"ENSRNOG00000064147",27
"ENSRNOG00000010696",2
"ENSRNOG00000020625",1
"ENSRNOG00000041381",0
"ENSRNOG00000068959",0
"ENSRNOG00000057109",0
"ENSRNOG00000067234",0
"ENSRNOG00000069849",0
"ENSRNOG00000046753",0
"ENSRNOG00000065233",0
"ENSRNOG00000052202",0
"ENSRNOG00000008024",3445
"ENSRNOG00000035462",0
"ENSRNOG00000012012",169
"ENSRNOG00000062626",1
"ENSRNOG00000060405",1
"ENSRNOG00000054276",0
"ENSRNOG00000035583",0
"ENSRNOG00000064640",0
"ENSRNOG00000057576",0
"ENSRNOG00000051849",0
"ENSRNOG00000063503",0
"ENSRNOG00000061287",0
"ENSRNOG00000035578",0
"ENSRNOG00000011678",176
"ENSRNOG00000069993",0
"ENSRNOG00000056893",0
"ENSRNOG00000035471",0
"ENSRNOG00000065455",0
"ENSRNOG00000060150",0
"ENSRNOG00000065085",0
"ENSRNOG00000035629",0
"ENSRNOG00000011560",651
"ENSRNOG00000066053",1
"ENSRNOG00000068227",0
"ENSRNOG00000068559",0
"ENSRNOG00000066538",0
"ENSRNOG00000060682",0
"ENSRNOG00000069181",2
"ENSRNOG00000052354",1691
"ENSRNOG00000057216",0
"ENSRNOG00000035649",0
"ENSRNOG00000064094",2
"ENSRNOG00000057812",1
"ENSRNOG00000065769",0
"ENSRNOG00000070936",8
"ENSRNOG00000038760",0
"ENSRNOG00000035657",0
"ENSRNOG00000065612",0
"ENSRNOG00000066005",8
"ENSRNOG00000065401",0
"ENSRNOG00000068082",0
"ENSRNOG00000068133",0
"ENSRNOG00000062371",3
"ENSRNOG00000064804",0
"ENSRNOG00000068621",0
"ENSRNOG00000068383",0
"ENSRNOG00000058865",0
"ENSRNOG00000063595",0
"ENSRNOG00000053976",0
"ENSRNOG00000065420",0
"ENSRNOG00000011316",102
"ENSRNOG00000070014",0
"ENSRNOG00000065060",0
"ENSRNOG00000066946",1
"ENSRNOG00000068304",0
"ENSRNOG00000069355",0
"ENSRNOG00000046326",0
"ENSRNOG00000053941",0
"ENSRNOG00000066682",0
"ENSRNOG00000070977",0
"ENSRNOG00000011762",1452
"ENSRNOG00000065679",0
"ENSRNOG00000057970",0
"ENSRNOG00000071137",0
"ENSRNOG00000061759",0
"ENSRNOG00000033109",0
"ENSRNOG00000063561",0
"ENSRNOG00000014231",3
"ENSRNOG00000056328",0
"ENSRNOG00000062774",0
"ENSRNOG00000014282",0
"ENSRNOG00000063652",0
"ENSRNOG00000067698",0
"ENSRNOG00000066578",0
"ENSRNOG00000070214",0
"ENSRNOG00000013317",150
"ENSRNOG00000069194",0
"ENSRNOG00000065797",243
"ENSRNOG00000010708",714
"ENSRNOG00000039871",323
"ENSRNOG00000051403",0
"ENSRNOG00000065194",0
"ENSRNOG00000071126",0
"ENSRNOG00000031618",0
"ENSRNOG00000061145",0
"ENSRNOG00000065144",19
"ENSRNOG00000065498",0
"ENSRNOG00000070830",0
"ENSRNOG00000063639",37
"ENSRNOG00000054735",0
"ENSRNOG00000024785",0
"ENSRNOG00000063200",0
"ENSRNOG00000069641",0
"ENSRNOG00000018238",0
"ENSRNOG00000065189",0
"ENSRNOG00000052938",0
"ENSRNOG00000066240",0
"ENSRNOG00000012046",813
"ENSRNOG00000056766",0
"ENSRNOG00000063430",0
"ENSRNOG00000056759",0
"ENSRNOG00000065395",0
"ENSRNOG00000055553",0
"ENSRNOG00000061833",0
"ENSRNOG00000064305",0
"ENSRNOG00000059530",0
"ENSRNOG00000065126",2
"ENSRNOG00000016414",147
"ENSRNOG00000070464",0
"ENSRNOG00000012594",708
"ENSRNOG00000068863",0
"ENSRNOG00000059767",0
"ENSRNOG00000055682",0
"ENSRNOG00000039297",1959
"ENSRNOG00000061838",0
"ENSRNOG00000059034",0
"ENSRNOG00000016177",1313
"ENSRNOG00000068027",0
"ENSRNOG00000060960",0
"ENSRNOG00000058061",0
"ENSRNOG00000065230",0
"ENSRNOG00000054135",0
"ENSRNOG00000062363",0
"ENSRNOG00000058452",0
"ENSRNOG00000069957",0
"ENSRNOG00000071028",0
"ENSRNOG00000063250",266
"ENSRNOG00000011544",325
"ENSRNOG00000070015",0
"ENSRNOG00000061641",28
"ENSRNOG00000014311",62
"ENSRNOG00000058525",0
"ENSRNOG00000069144",3
"ENSRNOG00000029808",0
"ENSRNOG00000024504",0
"ENSRNOG00000062348",0
"ENSRNOG00000054577",0
"ENSRNOG00000070675",0
"ENSRNOG00000033141",0
"ENSRNOG00000057363",0
"ENSRNOG00000068645",0
"ENSRNOG00000016460",3892
"ENSRNOG00000063915",3
"ENSRNOG00000066360",1
"ENSRNOG00000039284",122
"ENSRNOG00000062007",0
"ENSRNOG00000039489",10
"ENSRNOG00000012821",0
"ENSRNOG00000070715",0
"ENSRNOG00000057277",0
"ENSRNOG00000070972",0
"ENSRNOG00000063028",0
"ENSRNOG00000057251",0
"ENSRNOG00000029860",0
"ENSRNOG00000018177",0
"ENSRNOG00000058584",1
"ENSRNOG00000065303",2
"ENSRNOG00000063385",2
"ENSRNOG00000011548",23
"ENSRNOG00000057837",16
"ENSRNOG00000054493",7
"ENSRNOG00000066516",2
"ENSRNOG00000065534",14
"ENSRNOG00000057709",0
"ENSRNOG00000069433",10
"ENSRNOG00000013386",883
"ENSRNOG00000019895",368
"ENSRNOG00000055787",0
"ENSRNOG00000068890",0
"ENSRNOG00000010479",2404
"ENSRNOG00000016648",1
"ENSRNOG00000058479",0
"ENSRNOG00000013503",71
"ENSRNOG00000067974",13
"ENSRNOG00000066692",5
"ENSRNOG00000060935",0
"ENSRNOG00000070476",11
"ENSRNOG00000008203",0
"ENSRNOG00000054159",0
"ENSRNOG00000012488",959
"ENSRNOG00000062755",0
"ENSRNOG00000065567",40
"ENSRNOG00000034535",0
"ENSRNOG00000061269",0
"ENSRNOG00000064445",0
"ENSRNOG00000020216",292
"ENSRNOG00000010319",41
"ENSRNOG00000061398",0
"ENSRNOG00000063536",2
"ENSRNOG00000061120",0
"ENSRNOG00000058181",0
"ENSRNOG00000070060",2
"ENSRNOG00000009449",2771
"ENSRNOG00000063234",0
"ENSRNOG00000052992",0
"ENSRNOG00000042029",1
"ENSRNOG00000059298",0
"ENSRNOG00000059939",0
"ENSRNOG00000067706",1
"ENSRNOG00000068103",2
"ENSRNOG00000059627",0
"ENSRNOG00000067726",1
"ENSRNOG00000057990",0
"ENSRNOG00000067953",2
"ENSRNOG00000054707",0
"ENSRNOG00000020189",479
"ENSRNOG00000066324",5
"ENSRNOG00000065267",0
"ENSRNOG00000012844",1109
"ENSRNOG00000056319",0
"ENSRNOG00000068534",0
"ENSRNOG00000011634",37
"ENSRNOG00000053495",0
"ENSRNOG00000070078",0
"ENSRNOG00000063907",1
"ENSRNOG00000071095",0
"ENSRNOG00000068458",1
"ENSRNOG00000053993",0
"ENSRNOG00000068783",362
"ENSRNOG00000013111",499
"ENSRNOG00000060347",0
"ENSRNOG00000029659",0
"ENSRNOG00000065894",0
"ENSRNOG00000064422",5
"ENSRNOG00000062832",0
"ENSRNOG00000063941",0
"ENSRNOG00000053120",0
"ENSRNOG00000066594",7
"ENSRNOG00000039543",1
"ENSRNOG00000063777",0
"ENSRNOG00000008059",0
"ENSRNOG00000060452",0
"ENSRNOG00000027839",32
"ENSRNOG00000070692",0
"ENSRNOG00000054386",0
"ENSRNOG00000054874",0
"ENSRNOG00000048980",37
"ENSRNOG00000052738",0
"ENSRNOG00000009034",456
"ENSRNOG00000053579",0
"ENSRNOG00000064280",0
"ENSRNOG00000067130",0
"ENSRNOG00000061336",0
"ENSRNOG00000013533",1922
"ENSRNOG00000065715",0
"ENSRNOG00000062908",0
"ENSRNOG00000027383",0
"ENSRNOG00000056821",0
"ENSRNOG00000069197",0
"ENSRNOG00000057947",0
"ENSRNOG00000069162",9
"ENSRNOG00000028810",0
"ENSRNOG00000015308",47
"ENSRNOG00000055587",3
"ENSRNOG00000035605",0
"ENSRNOG00000035645",0
"ENSRNOG00000063635",0
"ENSRNOG00000040381",0
"ENSRNOG00000064428",0
"ENSRNOG00000010798",0
"ENSRNOG00000011809",0
"ENSRNOG00000045973",0
"ENSRNOG00000062795",31
"ENSRNOG00000063486",2
"ENSRNOG00000009814",17
"ENSRNOG00000059279",0
"ENSRNOG00000063390",0
"ENSRNOG00000029146",296
"ENSRNOG00000020563",0
"ENSRNOG00000012402",0
"ENSRNOG00000066208",1
"ENSRNOG00000045641",0
"ENSRNOG00000057827",1
"ENSRNOG00000029220",681
"ENSRNOG00000064152",37
"ENSRNOG00000061157",4
"ENSRNOG00000008986",254
"ENSRNOG00000014904",7
"ENSRNOG00000069819",0
"ENSRNOG00000009873",922
"ENSRNOG00000018825",953
"ENSRNOG00000031100",0
"ENSRNOG00000008570",0
"ENSRNOG00000067125",8
"ENSRNOG00000025757",0
"ENSRNOG00000069044",0
"ENSRNOG00000065640",3
"ENSRNOG00000068573",0
"ENSRNOG00000064476",0
"ENSRNOG00000059188",0
"ENSRNOG00000022597",201
"ENSRNOG00000055101",0
"ENSRNOG00000065429",77
"ENSRNOG00000060835",0
"ENSRNOG00000056306",1
"ENSRNOG00000069953",0
"ENSRNOG00000069532",0
"ENSRNOG00000054766",0
"ENSRNOG00000010042",749
"ENSRNOG00000067762",461
"ENSRNOG00000015732",213
"ENSRNOG00000055932",1
"ENSRNOG00000051622",0
"ENSRNOG00000008814",12
"ENSRNOG00000054041",0
"ENSRNOG00000052692",0
"ENSRNOG00000063774",0
"ENSRNOG00000031449",0
"ENSRNOG00000042195",1298
"ENSRNOG00000017424",0
"ENSRNOG00000053065",0
"ENSRNOG00000052683",0
"ENSRNOG00000064523",0
"ENSRNOG00000067145",0
"ENSRNOG00000011953",963
"ENSRNOG00000008834",16
"ENSRNOG00000059046",0
"ENSRNOG00000057168",0
"ENSRNOG00000016983",0
"ENSRNOG00000014291",1033
"ENSRNOG00000069783",0
"ENSRNOG00000061555",0
"ENSRNOG00000067671",0
"ENSRNOG00000068549",0
"ENSRNOG00000051646",0
"ENSRNOG00000061152",2882
"ENSRNOG00000061494",0
"ENSRNOG00000068487",378
"ENSRNOG00000069315",0
"ENSRNOG00000070994",0
"ENSRNOG00000056111",0
"ENSRNOG00000065418",0
"ENSRNOG00000059855",0
"ENSRNOG00000063420",0
"ENSRNOG00000024798",176
"ENSRNOG00000047005",0
"ENSRNOG00000025011",2089
"ENSRNOG00000017286",217
"ENSRNOG00000009125",642
"ENSRNOG00000018069",457
"ENSRNOG00000009208",120
"ENSRNOG00000016828",1
"ENSRNOG00000053494",0
"ENSRNOG00000016804",0
"ENSRNOG00000011592",5611
"ENSRNOG00000020782",523
"ENSRNOG00000053334",0
"ENSRNOG00000018399",0
"ENSRNOG00000011621",2594
"ENSRNOG00000020321",184
"ENSRNOG00000025634",191
"ENSRNOG00000020377",4
"ENSRNOG00000066806",0
"ENSRNOG00000018105",801
"ENSRNOG00000065822",0
"ENSRNOG00000020685",0
"ENSRNOG00000060775",1441
"ENSRNOG00000067852",0
"ENSRNOG00000069821",0
"ENSRNOG00000025619",0
"ENSRNOG00000017027",0
"ENSRNOG00000062532",0
"ENSRNOG00000025589",0
"ENSRNOG00000066413",0
"ENSRNOG00000008989",253
"ENSRNOG00000020136",5
"ENSRNOG00000013968",261
"ENSRNOG00000063163",1
"ENSRNOG00000008785",38
"ENSRNOG00000039435",0
"ENSRNOG00000066673",0
"ENSRNOG00000062840",0
"ENSRNOG00000013089",452
"ENSRNOG00000060662",2
"ENSRNOG00000069519",0
"ENSRNOG00000022116",0
"ENSRNOG00000010947",9788
"ENSRNOG00000014887",175
"ENSRNOG00000020503",3
"ENSRNOG00000009431",27
"ENSRNOG00000032148",20
"ENSRNOG00000020506",153
"ENSRNOG00000019019",2
"ENSRNOG00000054269",0
"ENSRNOG00000018528",0
"ENSRNOG00000009090",1659
"ENSRNOG00000020544",390
"ENSRNOG00000038012",209
"ENSRNOG00000030483",462
"ENSRNOG00000009244",4098
"ENSRNOG00000013101",0
"ENSRNOG00000064786",0
"ENSRNOG00000013326",1064
"ENSRNOG00000068252",0
"ENSRNOG00000066973",1
"ENSRNOG00000070770",0
"ENSRNOG00000019840",137
"ENSRNOG00000011168",512
"ENSRNOG00000009713",4289
"ENSRNOG00000053522",0
"ENSRNOG00000013505",4709
"ENSRNOG00000008847",1
"ENSRNOG00000010296",225
"ENSRNOG00000018536",1185
"ENSRNOG00000065600",0
"ENSRNOG00000066599",0
"ENSRNOG00000049099",4488
"ENSRNOG00000008855",0
"ENSRNOG00000012791",319
"ENSRNOG00000018239",133
"ENSRNOG00000009145",501
"ENSRNOG00000050968",0
"ENSRNOG00000024509",0
"ENSRNOG00000069364",0
"ENSRNOG00000064504",0
"ENSRNOG00000066125",0
"ENSRNOG00000064194",0
"ENSRNOG00000063334",0
"ENSRNOG00000013459",1254
"ENSRNOG00000005857",0
"ENSRNOG00000066711",0
"ENSRNOG00000025518",31
"ENSRNOG00000008734",2288
"ENSRNOG00000067381",0
"ENSRNOG00000070074",0
"ENSRNOG00000063931",0
"ENSRNOG00000067301",0
"ENSRNOG00000010137",796
"ENSRNOG00000009836",1210
"ENSRNOG00000067669",0
"ENSRNOG00000007895",454
"ENSRNOG00000011158",2331
"ENSRNOG00000021712",427
"ENSRNOG00000069095",1
"ENSRNOG00000020401",2
"ENSRNOG00000067709",0
"ENSRNOG00000061275",0
"ENSRNOG00000065912",0
"ENSRNOG00000068543",0
"ENSRNOG00000055238",0
"ENSRNOG00000009690",189
"ENSRNOG00000070979",0
"ENSRNOG00000024022",1223
"ENSRNOG00000067681",1
"ENSRNOG00000068831",0
"ENSRNOG00000010997",124
"ENSRNOG00000065703",0
"ENSRNOG00000064184",5
"ENSRNOG00000020264",399
"ENSRNOG00000013581",2375
"ENSRNOG00000009649",0
"ENSRNOG00000065367",0
"ENSRNOG00000022337",0
"ENSRNOG00000009470",1687
"ENSRNOG00000064677",0
"ENSRNOG00000009209",0
"ENSRNOG00000047211",337
"ENSRNOG00000053891",11
"ENSRNOG00000065860",0
"ENSRNOG00000054569",0
"ENSRNOG00000009530",23
"ENSRNOG00000068772",0
"ENSRNOG00000071105",5
"ENSRNOG00000020465",284
"ENSRNOG00000065100",1
"ENSRNOG00000066775",0
"ENSRNOG00000009625",5000
"ENSRNOG00000068941",0
"ENSRNOG00000063247",0
"ENSRNOG00000010058",4019
"ENSRNOG00000030018",0
"ENSRNOG00000049583",0
"ENSRNOG00000063938",0
"ENSRNOG00000062910",0
"ENSRNOG00000020482",741
"ENSRNOG00000067050",0
"ENSRNOG00000010085",2
"ENSRNOG00000011471",4
"ENSRNOG00000009919",0
"ENSRNOG00000069606",0
"ENSRNOG00000065955",0
"ENSRNOG00000042267",0
"ENSRNOG00000013623",0
"ENSRNOG00000070380",1
"ENSRNOG00000009694",673
"ENSRNOG00000014003",8
"ENSRNOG00000066524",0
"ENSRNOG00000064315",2
"ENSRNOG00000009766",866
"ENSRNOG00000066720",0
"ENSRNOG00000038068",0
"ENSRNOG00000014191",501
"ENSRNOG00000019246",40
"ENSRNOG00000063695",0
"ENSRNOG00000038917",0
"ENSRNOG00000070366",0
"ENSRNOG00000012521",2
"ENSRNOG00000009815",64
"ENSRNOG00000063949",0
"ENSRNOG00000064694",151
"ENSRNOG00000063134",0
"ENSRNOG00000007206",21
"ENSRNOG00000065815",0
"ENSRNOG00000064531",0
"ENSRNOG00000019438",641
"ENSRNOG00000042156",0
"ENSRNOG00000012644",692
"ENSRNOG00000064939",1
"ENSRNOG00000011646",83
"ENSRNOG00000024237",56
"ENSRNOG00000025302",96
"ENSRNOG00000005883",1
"ENSRNOG00000063168",0
"ENSRNOG00000067749",0
"ENSRNOG00000005869",1034
"ENSRNOG00000021847",167
"ENSRNOG00000067066",0
"ENSRNOG00000019478",3
"ENSRNOG00000067546",0
"ENSRNOG00000068832",0
"ENSRNOG00000062588",399
"ENSRNOG00000070952",7
"ENSRNOG00000064323",0
"ENSRNOG00000010064",949
"ENSRNOG00000065453",0
"ENSRNOG00000066847",48
"ENSRNOG00000048431",893
"ENSRNOG00000011024",613
"ENSRNOG00000062279",342
"ENSRNOG00000019041",4462
"ENSRNOG00000059334",788
"ENSRNOG00000027012",684
"ENSRNOG00000012951",7
"ENSRNOG00000019162",6
"ENSRNOG00000012049",3
"ENSRNOG00000013793",0
"ENSRNOG00000049919",0
"ENSRNOG00000007320",0
"ENSRNOG00000068540",0
"ENSRNOG00000046301",0
"ENSRNOG00000064668",85
"ENSRNOG00000009820",2801
"ENSRNOG00000019503",12
"ENSRNOG00000047258",2
"ENSRNOG00000047637",0
"ENSRNOG00000019553",1620
"ENSRNOG00000047632",3
"ENSRNOG00000005957",262
"ENSRNOG00000019710",913
"ENSRNOG00000012440",124
"ENSRNOG00000019789",3
"ENSRNOG00000008053",37
"ENSRNOG00000020647",0
"ENSRNOG00000021910",0
"ENSRNOG00000031792",0
"ENSRNOG00000009522",0
"ENSRNOG00000014054",0
"ENSRNOG00000070413",0
"ENSRNOG00000069510",0
"ENSRNOG00000063482",0
"ENSRNOG00000008664",4011
"ENSRNOG00000046660",1544
"ENSRNOG00000033261",4
"ENSRNOG00000009661",299
"ENSRNOG00000008671",0
"ENSRNOG00000024703",1110
"ENSRNOG00000058057",1157
"ENSRNOG00000054782",1426
"ENSRNOG00000056343",1042
"ENSRNOG00000063112",0
"ENSRNOG00000012918",993
"ENSRNOG00000010352",1294
"ENSRNOG00000024125",0
"ENSRNOG00000014398",43
"ENSRNOG00000013707",41
"ENSRNOG00000007378",6
"ENSRNOG00000015921",22
"ENSRNOG00000015939",199
"ENSRNOG00000014659",216
"ENSRNOG00000010737",5363
"ENSRNOG00000028821",0
"ENSRNOG00000067366",0
"ENSRNOG00000007632",43
"ENSRNOG00000062980",0
"ENSRNOG00000014509",1114
"ENSRNOG00000017828",401
"ENSRNOG00000068885",0
"ENSRNOG00000066964",0
"ENSRNOG00000064732",0
"ENSRNOG00000067241",29
"ENSRNOG00000040007",0
"ENSRNOG00000031535",0
"ENSRNOG00000042281",1
"ENSRNOG00000066375",5
"ENSRNOG00000051564",832
"ENSRNOG00000070038",1
"ENSRNOG00000014518",2
"ENSRNOG00000037884",0
"ENSRNOG00000037886",1
"ENSRNOG00000009278",2
"ENSRNOG00000009481",405
"ENSRNOG00000066148",297
"ENSRNOG00000063586",0
"ENSRNOG00000010555",19
"ENSRNOG00000014603",995
"ENSRNOG00000031720",0
"ENSRNOG00000063939",0
"ENSRNOG00000000340",3468
"ENSRNOG00000009849",429
"ENSRNOG00000050211",33
"ENSRNOG00000010311",1406
"ENSRNOG00000017373",165
"ENSRNOG00000014653",52
"ENSRNOG00000015095",278
"ENSRNOG00000000341",4365
"ENSRNOG00000012912",0
"ENSRNOG00000013876",331
"ENSRNOG00000066389",3
"ENSRNOG00000026247",0
"ENSRNOG00000069977",0
"ENSRNOG00000009871",12
"ENSRNOG00000014265",0
"ENSRNOG00000063660",84
"ENSRNOG00000039829",0
"ENSRNOG00000011611",1917
"ENSRNOG00000011598",43
"ENSRNOG00000011427",12
"ENSRNOG00000008794",1025
"ENSRNOG00000064141",2
"ENSRNOG00000021680",218
"ENSRNOG00000009102",7111
"ENSRNOG00000014358",0
"ENSRNOG00000004516",435
"ENSRNOG00000008565",348
"ENSRNOG00000009288",15
"ENSRNOG00000008140",5288
"ENSRNOG00000012751",4897
"ENSRNOG00000069746",0
"ENSRNOG00000013835",1
"ENSRNOG00000011831",120
"ENSRNOG00000014075",120
"ENSRNOG00000011603",692
"ENSRNOG00000012014",336
"ENSRNOG00000009419",2166
"ENSRNOG00000038762",0
"ENSRNOG00000066497",405
"ENSRNOG00000030724",0
"ENSRNOG00000011203",2137
"ENSRNOG00000010028",183
"ENSRNOG00000012209",531
"ENSRNOG00000011511",1649
"ENSRNOG00000011177",5
"ENSRNOG00000011323",2
"ENSRNOG00000014945",2464
"ENSRNOG00000010890",1899
"ENSRNOG00000065026",0
"ENSRNOG00000068183",596
"ENSRNOG00000015075",177
"ENSRNOG00000032690",1680
"ENSRNOG00000015477",0
"ENSRNOG00000011373",247
"ENSRNOG00000009181",0
"ENSRNOG00000007203",1343
